"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"306ed28cf4d617bd720e51702e70f4f11b561017","@","@","C128 Demo #2","@","","","1988","Sphinx","@","a","a 1","","","","","","",""
"@",,"30c89dfb47740b9016f51c948c5582923aec05de","@","@","The 128 Sprite Editor","@","128 Sprite Editor, The","","19xx","@","@","","","","","","","","",""
"@",,"3109dc66ec9eb098adf4d57b6c6a4e859e30d7fe","@","@","ACE BIOS BETA version 1","@","","","2010/12/24","MIRKOSOFT","@","","","","","","","","",""
"@",,"319a94c9f7e1874245ab29a08d96589ffe0ba696","@","@","Your Commodore C128","@","","","1985","Total Learning Systems","@","","[40-80 column]","","","","","","",""
"@",,"320e6c14418baf19862d4d7638f90ea8b7a7911b","@","@","Enchanter r29","@","","","1983","Infocom","@","a","a utoboot; [80 column]","","","","","","Brian Green",""
"@",,"324a408b6c16c7e8db9df64f572817ba6b8ad2ff","@","@","D64-Copy","@","","v 1.0","1997","Crest","@","a","a 1","","","","","","",""
"@",,"32647e6dae805f380d952c6ab0852b7e7579f9d5","@","@","Brett-Games 128","@","","","19xx","@","@","a","a 9","","","","","","",""
"@",,"328b10bceb7a28dce48538f777a1b427e89712b4","@","@","Chess 128","@","","","19xx","@","@","b","b 1","","","","","","",""
"@",,"32c9ceae9978db2000fa94186a055f155ae52ba2","@","@","6!!Vizastar 128","@","","v 1.1","1985","Vizastar","@","","","","","","","","",""
"@",,"339f66c04d88586c007e78a3981694bf8cf1ac83","@","@","Flickermac","@","","v 5.0","19xx","@","@","","[80 column]","","","","","","",""
"@",,"33c17fb0df8b93205f0d9c320fd2977e9c40d180","@","@","Superscript 128","@","","(Side 1 of 2)","1986/03/03","Precision Software","dk","a","a 4; [Program]; [40-80 column]; [autoboot]","","","","","","",""
"@",,"33e2200074ff38824154c9ba8b065f7996b8972a","@","@","A Mind Forever Voyaging","@","Mind Forever Voyaging, A","(Side A)","1985","Infocom","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"34cfd8d1d3315663fa50efa1ef556ad913e02473","@","@","VDC Demo 1","@","","","1995/03/03","@","@","","","","","","","","",""
"@",,"35aafa2d2ba6a9d91f031d42f522027eeca23027","@","@","AA BBS 128","@","","v 12.5; (Disk 2 of 6)","1990","Nick Smith","@","","[40-80 column]","","","","","","",""
"@",,"35df539a607f3e14353c95cdc6062bdb228d8435","@","@","The ACE Demo","@","ACE Demo, The","","2011","Mirkosoft","@","","","","","","","","",""
"@",,"35e1512bb7effa61010ff726d4caf3a619e748e9","@","@","Blackjack","@","","","19xx","Pein, Tim von","@","","[80 column]","","","","","","",""
"@",,"36b0f1b02de0094619e05d2b625049d6183b40f0","@","@","Wordstar r3.00-2","@","","Language de; (Side 2 of 2)","1981","MicroPro","@","b","b 1; [Mailmerge B]","","","","","","",""
"@",,"36c71b491ab179bff0c4cdd5e8d3e6568d07169a","@","@","3!1571 Clone","@","","","19xx","@","@","","","","","","","","",""
"@",,"370790b4fbeb504cc5982348eb5d824d4c229c43","@","@","SeerΣuber","@","","Language de","19xx","Behnke, Christian","@","a","a 3; [80 column]","","","","","","",""
"@",,"3771fe74e896c21e3f998b166ddcc5aa1e2b4442","@","@","Ultima V: Warriors of Destiny","@","","(Disk 4 of 4 Side A); (Castle)","1988","Origin Systems","@","a","a 5","","","","","","",""
"@",,"38546cb1767fce0b4f1bca3030df1f5a52c5ec7c","@","@","VDC Demo 5","@","","","1995/03/03","@","@","","","","","","","","",""
"@",,"38712dc5d92ea53cc85fe6b140bab2ccd34179b8","@","@","Happymeal 80","@","","","2016/01/01","ADH","@","","[80column]","","","","","","",""
"@",,"38cf9951f41ad9e5bb9cb3a6fed905bfced5ef1b","@","@","Wordstar r3.00-2","@","","Language de","1981","MicroPro","@","","[80 column]; [req cpm]","","","","","","",""
"@",,"39851a6b8ff9efd736d42419274f40df8524a807","@","@","BusyPack 128 ╪konomisystem","@","","(Disk 2 of 3)","1985","DSC","@","","[Programdiskette]","","","","","","",""
"@",,"3a3722116896902b9d062fd15219616997c9d9ae","@","@","Relcan 128","@","","","19xx","@","@","","[80 column]","","","","","","",""
"@",,"3af5aed6e3c7f19665a0fad5c0470cf17e7cfdac","@","@","Superscript 128","@","","(Side 1 of 2)","1986/03/03","Precision Software","dk","a","a utoboot; [Program]; [40-80 column]","","","","","","",""
"@",,"3b3e601951f1fd8a4ba2152ce3c8b14393547b21","@","@","Beyond Zork","@","","(Side A)","1987","Infocom","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"3c04c3dc17d460eefbf80f960215a9b4fce210dc","@","@","Last","@","","v 8","19xx","Mastertronic","@","a","a 1; [autoboot]","","","","","","",""
"@",,"3c4bb51afc3858bdce32f5dfe8a55c398751e8ef","@","@","Sound Studio 128","@","","v 3.71","1994/09","Digital Audio Concepts","@","a","a 1; [80 column]","","","","","","",""
"@",,"3ccfa6827d23873eaa4f3d8e83959735de8888e0","@","@","Mikes Maze","@","","","19xx","Mike Deming","@","","","","","","","","",""
"@",,"3d752a5f4924cf48689270f5f9464cc9529d7aa7","@","@","Last","@","","v 8","19xx","Mastertronic","@","a","a utoboot","","","","","","",""
"@",,"3e7847f854dde13ba7bc36b81aea27463b8005eb","@","@","The 2!Mirror","@","2!Mirror, The","","1986","Compumed","@","","","","","","","","",""
"@",,"3eeb8181186d5cf52b26e830f3e51a8848673097","@","@","Star Painter","@","","v 1.1","1987","Sybex-Verlag","de","a","a utoboot","","","","","","",""
"@",,"3f53f93687eef4f2141e7411331cb9f51b7d2290","@","@","The 3!C128 Cannon","@","3!C128 Cannon, The","(Side A)","1987","Kracker Jax","@","a","a utoboot","","","","","","",""
"@",,"3f643787ab45c7ab1b5bd4b4eb8f9ab286d30b30","@","@","Superscript 128","@","","(Side 1 of 2)","1986/03/03","Precision Software","dk","a","a utoboot; [Program]; [40-80 column]","","","","","","",""
"@",,"3fdd01906e4f8bbbed039a8d12153aba7e99965c","@","@","Mah-Jong","@","","","19xx","@","@","","[SDA]","","","","","","",""
"@",,"3ffaf39c0d4cdbda1e6baeb2fedff19ba3b00a64","@","@","Electropaint 128","@","","v 2.0","1990/12/22","Howard Lew","@","","[80 column]","","","","","","",""
"@",,"403c2dbae47acc5e96044fa8c9cd8a0ad093e3da","@","@","Turbo Pascal","@","","v 1.0","1983","Borland","@","","","","","","","","",""
"@",,"4080449b77f48820d511c03b64a8c291faa473d3","@","@","Brett-Games 128","@","","","19xx","@","@","a","a 3","","","","","","",""
"@",,"409d913cbf862ed2f65da797ac24a19e612f54b6","@","@","Diskat_v3.1","@","","","1988","Lonnie de Cloedt","@","a","a 1; [80 column]","","","","","","",""
"@",,"40c8f9acf6e320790adbc09f3e56b037d0735dd3","@","@","Brett-Games 128","@","","","19xx","@","@","a","a 8","","","","","","",""
"@",,"411264ec6f97fd29144d15ff7b58776441249eb5","@","@","Superscript 128","@","","","1985","Commodore","@","a","a 5; [Training]","","","","","","",""
"@",,"4143f400cc2ac83c147e1c5565791589b2a0b0c7","@","@","DesTerm 128","@","","v 2.0; Copyright Shareware; (Disk 2 of 3)","199x","Matthew Desmond","@","","[80 column]","","","","","","",""
"@",,"41c3ba2ff93a73f50427d70879d077c2fb7b05af","@","@","Klondike Jones","@","","","199x","Jones, Maurice & Tucker, Maurice","@","","[80 column]","","","","","","",""
"@",,"4299aa28e8b2ea0bb5d3a453a765d3e8da025a5d","@","@","Last","@","","v 8","19xx","Mastertronic","@","a","a 2","","","","","","",""
"@",,"42c6949d05691d4f0e933831fa68430ae406f9bf","@","@","Millifoot 80","@","","","1988","Snyder, L.K.","@","","","","","","","","",""
"@",,"42e63445f2c2939472dc199a3ace21e1c13ad2e9","@","@","Copy II 128 Utilities","@","","v 4.0; (Side A)","1988/08","Central Point","@","a","a 2","","","","","","",""
"@",,"431e5dc5d066d9ab4e49062313b7f671b744d74a","@","@","Ultima V: Warriors of Destiny","@","","(Disk 2 of 4 Side A); (Britannia)","1988","Origin Systems","@","","","","","","","","",""
"@",,"43dc349cc870ee196132705ef865ca3501c88a89","@","@","GEOS 128","@","","v 2.0","1988","Berkeley Softworks","@","","[40-80 column]","","","","","","",""
"@",,"44034a3836bcf808832cdffbea729e80379f787c","@","@","C128 Fast Hack'em","@","","v 6.00","1988","Basement Boys Software","@","a","a utoboot","","","","","","",""
"@",,"443ea7886d05a57a1e09cd8d16520ad4b7e18999","@","@","Superscript 128","@","","(Side 1 of 2)","1986/03/03","Precision Software","dk","a","a 3; [Program]; [40-80 column]; [autoboot]","","","","","","",""
"@",,"4446f9ce919268d5408cb62e5f379afff294c57e","@","@","Diskat_v3.1","@","","","1988","Lonnie de Cloedt","@","","[80 column]","","","","","","",""
"@",,"4462ba1da13d0ade036c16730e492e367232c481","@","@","Last","@","","v 8","19xx","Mastertronic","@","a","a utoboot","","","","","","",""
"@",,"44ec61f25a66bed8ca101126d2aaa223e2ff3468","@","@","Millifoot 80","@","","","1988","Snyder, L.K.","@","a","a 1","","","","","","",""
"@",,"452a0b56c243fa22bff5d3a439a844b2a9a64f53","@","@","Little Red Reader 1571-81","@","","","19xx","Bruce, Craig","@","","[80 column]","","","","","","",""
"@",,"456480c22cb9204c50d8586fe988903fefd52257","@","@","Vizastar 128","@","","v 1.0","1985","Vizastar","@","","","","","","","","",""
"@",,"45cc9b0bec43bef5fa1325d9be6326c1ee6478b9","@","@","Snoozing","@","","","2012/05/04","Cosine","@","","[80 column]","","","","","","",""
"@",,"460f17964fead6ef774babcce4ab1257aea2cf9d","@","@","Superscript 128","@","","(Side 1 of 2)","1986/04/10","Precision Software","@","a","a utoboot; [Program]; [40-80 column]","","","","","","",""
"@",,"46758c5c8ed0bcca93f6ec05e9b784007d7d4ce8","@","@","64Hz-Viewers","@","","","2001","The Dreams","@","","[source]","","","","","","",""
"@",,"469e6cc4641750f1cd314e8afdd0dd7eeff64cf1","@","@","Adventure Games 128","@","","","19xx","@","@","","","","","","","","",""
"@",,"46d3313648e28f82a0a21710da9371799fc4dff9","@","@","1571 Test Demo","@","","","1985","Commodore","@","a","a 7","","","","","","",""
"@",,"4700637554dee22c859df1a8b85984f443572306","@","@","Ultima V: Warriors of Destiny","@","","(Disk 3 of 4 Side A); (Towne)","1988","Origin Systems","@","a","a 1","","","","","","",""
"@",,"472f5f72653278672d9e98c8cd37f2dc10bbf87f","@","@","The 4!Mirror","@","4!Mirror, The","","1986","Compumed","@","","","","","","","","",""
"@",,"477e3a9e86b5c07538e5899f81ca5375d8bc681e","@","@","1581 Manipulator","@","","v 2","1990/03/20","Geoff Sullivan","@","a","a 2; [40-80 column]","","","","","","",""
"@",,"47b95adcd4545659f725a99be0c6c236da8d95be","@","@","Unicopy","@","","v 1.0","19xx","Butterfield, Jim","@","a","a 1","","","","","","",""
"@",,"47cb7b32ca35822bf07fdda717b44543aa6c3874","@","@","Superscript 128","@","","","1985","Commodore","@","a","a 4; [Training]","","","","","","",""
"@",,"492434d6ba725fc4bf49ca180c2c9b8b14d2a845","@","@","DesTerm 128","@","","v 2.0; Copyright Shareware; (Disk 1 of 3)","199x","Matthew Desmond","@","","[80 column]","","","","","","",""
"@",,"49972714bd62d16ac5f929feef43fd2064480366","@","@","80 Column Games 2nd Relase","@","","Copyright Shareware","1994/03","Tim Dotson","@","","[80 column]","","","","","","",""
"@",,"4a379b5829582a37df51e1ae4ff0c19bf1b94c1a","@","@","Backgammon","@","","Language de","1989","Maier, Gerhard","@","a","a 1; [80 column]","","","","","","",""
"@",,"4a5edbc29db8f82ff779afdd3b4d2e339715d624","@","@","DesTerm 128","@","","v 2.0; Copyright Shareware; (Disk 1 of 3)","199x","Matthew Desmond","@","a","a 1; [80 column]","","","","","","",""
"@",,"4a9969483c4c07e5d9483d4fc1651e1cb2f0089b","@","@","SeerΣuber","@","","Language de","19xx","Behnke, Christian","@","a","a 1; [80 column]","","","","","","",""
"@",,"4ac3fd01726749653e3fd4da0054eb0987c11412","@","@","Copy II 128 Utilities","@","","v 4.0; (Side B)","1988/08","Central Point","@","a","a 1","","","","","","",""
"@",,"4b05256f8f4c80b27edc24f6611bdb6d861943da","@","@","Superscript 128","@","","(Side 1 of 2)","1986/04/10","Precision Software","@","a","a 2; [Program]; [40-80 column]; [autoboot]","","","","","","",""
"@",,"4b19fc270a7ef4e1894eaba1debd0a6f2589d08d","@","@","SidPlayer","@","","","19xx","Compute!","@","","","","","","","","",""
"@",,"4b400b4c5a2f6a92ab90b1c3a07c02c04c4b6272","@","@","Solitaire-80","@","","","1992/08","Peromsik, Aaron","@","","[80 column]","","","","","","",""
"@",,"4b5cf534198901d94e02b7ff4d32ab3e33d20fdd","@","@","1581 Manipulator","@","","v 2","1990/03/20","Geoff Sullivan","@","","[40-80 column]","","","","","","",""
"@",,"4c2b6b84c15858ca7fd6ec9a20085d80c5d080e3","@","@","1571 Test Demo","@","","","1985","Commodore","@","a","a 5","","","","","","",""
"@",,"4c62e070ee1972eacdf05d6f3c1ac80aca774ab9","@","@","Your Commodore C128","@","","","1985","Total Learning Systems","@","a","a 1; [40-80 column]","","","","","","",""
"@",,"4c6705eeb89840804e642e9abf51203c1f5d9438","@","@","Programmi per Commodore 128","@","","Language it","19xx","Jackson","@","","","","","","","","",""
"@",,"4cca9283b2a621103b3da9d8fda97da281f1b7f9","@","@","Superscript 128","@","","(Side 1 of 2)","1986/03/03","Precision Software","dk","a","a utoboot; [Program]; [40-80 column]","","","","","","",""
"@",,"4d08852356247d9da13fef5bf348d7a8a255bfb3","@","@","Disk Whiz 128","@","","v 1.1; Copyright Shareware","1987/07/30","Kevin Hisel","@","","[80 column]","","","","","","",""
"@",,"4df0f2ec4e92a5835b07309dd09851cfe4909095","@","@","CBM-Command","@","","v 2.0","2011/03/17","Payton Byrd & Greg King","@","","[80 column]","","","","","","",""
"@",,"4e5c2c6daaaa8f6e354ca15cecdb12f93ea900c2","@","@","Deadline r27","@","","","1982","Infocom","@","a","a utoboot; [80 column]","","","","","","Brian Green",""
"@",,"4e8509e152ec8d7c82fa6fd29f2bd027a90d8ff4","@","@","Ultima V: Warriors of Destiny","@","","(Disk 3 of 4 Side A); (Towne)","1988","Origin Systems","@","a","a 6","","","","","","",""
"@",,"4fb4d0118dd21d99c0d312b568c050d13509aa04","@","@","Backgammon","@","","Language de","1989","Maier, Gerhard","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"4fb7dc30b699181ea87fd31a54a95d97e80d9abf","@","@","AA BBS 128","@","","v 12.5; (Disk 4 of 6)","1990","Nick Smith","@","","[source]","","","","","","",""
"@",,"508ef390d7c7faffc82e501e61367151e1b698d1","@","@","Geopublisher","@","","","1986","Berkeley Softworks","@","","","","","","","","",""
"@",,"515afa250ec1fc5fa00d4d02f582fafa4b379dd3","@","@","1571 Test Demo","@","","","1985","Commodore","@","a","a 5","","","","","","",""
"@",,"5161b06f691f74f31fbf3c83b996758902df7f36","@","@","Superscript 128","@","","(Side 1 of 2)","1986/03/03","Precision Software","dk","a","a 7; [Program]; [40-80 column]; [autoboot]","","","","","","",""
"@",,"516cb3082eaf1e8ae23af1625fdd30ba726869e1","@","@","Unicopy","@","","v 1.0","19xx","Butterfield, Jim","@","a","a 1","","","","","","",""
"@",,"518f746baf5caf1912c70d2a1f55782c0810051f","@","@","CBM Filebrowser","@","","v 1.6","2013/08/20","nbla000","@","","[40-80 column]","","","","","","",""
"@",,"519861e75a1a5bc72bf72580dbb38042137c5933","@","@","Kik-start 2","@","","","1985","Mastertronic","@","a","a 2; [autoboot]","","","","","","",""
"@",,"51ecc712bc44acb6c210208ac0b9b941ee33ad9f","@","@","Trinity","@","","(Side B)","1986","Infocom","@","","[80 column]","","","","","","",""
"@",,"51f3baa57d8ec2b0524009f30a6223fbde05b88f","@","@","Little Red Reader 128","@","","v 2.5","1996/06/03","Craig Bruce","@","","[40-80 column]","","","","","","",""
"@",,"52fcd347428a813b25b57219374d602c5142b82c","@","@","C128 World Record","@","","","1988","New Formula Crew","@","a","a 1","","","","","","",""
"@",,"53367d2105234f0d10ff30c400cf8759d80e83f7","@","@","30 Secs Copy C128","@","","Language de","1986","Reiner Koukal","@","","[80 column]","","","","","","",""
"@",,"53a37851597e5b8fec0f63df93d9ae328379a268","@","@","1571 Test Demo","@","","","1985","Commodore","@","a","a 7","","","","","","",""
"@",,"541a66ede84b0f5b610ab10d88b86f241a4ec439","@","@","vt100 128","@","","v 2.1","1988","Microtechnic Solutions","@","","","","","","","","",""
"@",,"5422df3eb6338c1248799463792a3a60cf256470","@","@","Last","@","","v 8","19xx","Mastertronic","@","a","a utoboot","","","","","","",""
"@",,"54b86103dce0aa0a5f9565c8085e85162cec14c6","@","@","Wumpus 2.0","@","","Language de","1996","Kratzberg, Reinhard","@","a","a 1; [80 column]; [autoboot]","","","","","","",""
"@",,"551df0a9672a1bf7bd17da360e5d254732abb461","@","@","Summary Disk of PD Software","@","","Language nl","19xx","@","@","","","","","","","","",""
"@",,"5551bc1d99175d2d9a013ae1fcfa71b84be00cd2","@","@","VDC Mode Mania","@","","v 1.1; (Disk 5 of 5); (Side B)","2015/01/13","Akronyme Analogiker","@","","[80 column]","","","","","","",""
"@",,"55640f1a9b4954d449d9c230181cbd7601d2aa69","@","@","1571 Test Demo","@","","","1985","Commodore","@","a","a 10","","","","","","",""
"@",,"5596605ec7b0eb68db16a4e51b64b505fb0102e7","@","@","Unicopy","@","","v 1.0","19xx","Butterfield, Jim","@","a","a 3","","","","","","",""
"@",,"55c268b3a6cdb4eb6dc92d67d29d607051a1cf7a","@","@","Adventure Games 128","@","","","19xx","@","@","a","a 3","","","","","","",""
"@",,"56a992d0ae5af38398d928a187c3ae12eee7a0a0","@","@","Hearts-128","@","","Copyright Public Domain","19xx","Zielinsky, John","@","a","a 1; [80 column]","","","","","","",""
"@",,"56ad6f887a559f7dfff59851f884a46b48b7d1f3","@","@","Superscript 128","@","","(Side 2 of 2)","1986/03/03","Precision Software","dk","","[Dictionary]; [40-80 column]","","","","","","",""
"@",,"56cc7574a969cae7b22d3cdbcb174bceda654fb6","@","@","C128 File Integrity Tool","@","","v 1.2","2014/07/26","Graham","@","","","","","","","","",""
"@",,"56f139035b33d36cf680304712db559ccd63fa04","@","@","CPM 3.0","@","","","1987/05/28","Commodore","@","","[req Kerberos midi cart]","","","","","","S°rensen, Carsten Elton",""
"@",,"5703b5264c367a3371559b30d9d3f9e2a6a2aca8","@","@","AA BBS 128","@","","v 12.5; (Disk 6 of 6)","1990","Nick Smith","@","","[source]","","","","","","",""
"@",,"574d2cff6913541904e54fcab0fbd2dacc326c44","@","@","Tetris80","@","","Copyright Public Domain","1991","Echo Magnetic Media","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"575614e635b3ce02bb6d1488dd08597425ed8750","@","@","Quest of the Unicorn","@","","","19xx","Reverend Elijah","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"579bab5226287cfba00055bd734cacc803ddcea0","@","@","Calendar Jog","@","","","19xx","@","@","","","","","","","","",""
"@",,"58750239b74b55901506a528af5f17d3c1dc9696","@","@","DesTerm 128","@","","v 2.0; Copyright Shareware; (Disk 3 of 3)","199x","Matthew Desmond","@","","[80 column]","","","","","","",""
"@",,"58c1ea0bf370d3caa588c0e8565aa5815afdc34c","@","@","Planetfall r37","@","","","1983","Infocom","@","a","a utoboot; [80 column]","","","","","","Brian Green",""
"@",,"58db54a94b09bd1b92b8d500645727ac793bc29e","@","@","Risen from Oblivion VDC","@","","v 2","2006/12/25","Crest - Oxyron","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"58ff8d747c70d0fb80e6ed1233eb0e8158ea5dcd","@","@","Trader","@","","v 2.2; Copyright Public Domain","1990/11","Tradersoft","@","","[80 column]","","","","","","",""
"@",,"59008cc03624e88dd62dfcfbb710f1b7abf6e19c","@","@","Electropaint 128","@","","v 2.0","1990/12/22","Howard Lew","@","","[80 column]","","","","","","",""
"@",,"5a595e4bcbd7a5a2775c58b726ae6129685e5d55","@","@","Solitaire-80","@","","","1992/08","Peromsik, Aaron","@","a","a 2; [80 column]","","","","","","",""
"@",,"5adcd303a05fe20d0c87c815be3a3670068a7ba2","@","@","3!!Vizastar 128","@","","v 1.1u","1985","Vizastar","@","","","","","","","","",""
"@",,"5adf48f951274788d33ba28ed759bfce18cfa669","@","@","C128 Demo #2","@","","","1988","Sphinx","@","","","","","","","","",""
"@",,"5c1a7a810441a8ddaae6a4d7ae3d6107fbafe064","@","@","C128 World Record","@","","","1988","New Formula Crew","@","","","","","","","","",""
"@",,"5c1f3d4a1a33ba495d33dc89fef01a025feec406","@","@","80 Column Games 2nd Relase","@","","Copyright Shareware","1994/03","Tim Dotson","@","a","a 2; [80 column]; [autoboot]","","","","","","",""
"@",,"5c6778d19901b9acb0402dbcdcb0ee986d917eea","@","@","Superscript 128","@","","(Side 1 of 2)","1986/04/10","Precision Software","@","a","a 1; [Program]; [40-80 column]; [autoboot]","","","","","","",""
"@",,"5cca8376aabd6a2702b4eaa54a978a2bdfa905a3","@","@","SeerΣuber","@","","Language de","19xx","Behnke, Christian","@","","[80 column]","","","","","","",""
"@",,"5ccecce895b0b220c434714df00424b61b60fe25","@","@","Superscript 128","@","","","1985","Commodore","@","","[UK Dictionary]","","","","","","",""
"@",,"5d5a78be7f92da6294bb7aab404040853f463093","@","@","Superscript 128","@","","","1985","Commodore","@","a","a 3; [Training]","","","","","","",""
"@",,"5d645e03c82a1ad15ad70302b80d49726c1a18c1","@","@","Thai Boxing","@","","","1986","Anco","@","a","a utoboot","","","","","","",""
"@",,"5daa6bef6cf21d8a1c51959b803bcbf94caff454","@","@","Trader","@","","v 2.2; Copyright Public Domain","1990/11","Tradersoft","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"5dc641fa9fde470153f8c261bc8dd05ca0225dd3","@","@","Power 128 #1","@","","","1993/01","Doc-Atlantis","de","a","a utoboot","","","","","","",""
"@",,"5e47300ae9e8b4de2d3444c53e726184664d181b","@","@","Wumpus 2.0","@","","Language de","1996","Kratzberg, Reinhard","@","a","a 2; [80 column]","","","","","","",""
"@",,"5f2e2ae158c452e1763d6f772c4fabd68916cf33","@","@","AA BBS 128","@","","v 12.5; (Disk 2 of 6)","1990","Nick Smith","@","","[source]","","","","","","",""
"@",,"5f2eccea9fa1bede333a6685bcbb4089f2509fa4","@","@","Quest of the Unicorn","@","","","19xx","Reverend Elijah","@","","[80 column]","","","","","","",""
"@",,"5f5e7505880b8144ca6c0403ba3ea73af97a9150","@","@","Prince's Quest","@","","","19xx","@","@","b","b 1","","","","","","",""
"@",,"601c24894ee53c5d2124b183680db3de46798763","@","@","C128 Demo #1","@","","","1988","Sphinx","@","","","","","","","","",""
"@",,"6043fe2245fcb5b4d9c195ad4ccfb1c66d38e27f","@","@","Alien Invaders","@","","","19xx","Spiceware","@","","[80 column]","","","","","","",""
"@",,"60814337a29fcfe0beec4dd363cb5735ba9894fe","@","@","A Mind Forever Voyaging","@","Mind Forever Voyaging, A","(Side A)","1985","Infocom","@","a","a utoboot; [80 column]","","","","","","",""
"@",,"6171f2b027dd02a0351c2b591a4276b755b3b849","@","@","1571 Test Demo","@","","","1985","Commodore","@","a","a 8","","","","","","",""
"@",,"61b671928a48b666b4d676dd0cd95212eb31e595","@","@","Race","@","","","1990","Erasoft","ar","","","","","","","","",""
"@",,"61e597904fb9cb456f4f8660b9957fbaab51b91a","@","@","Risen from Oblivion","@","","(Side A)","2001","Crest - Oxyron","@","a","a utoboot","","","","","","",""
"@",,"6269be765e79c7343dc7b94e8011616ad1ac9ee4","@","@","C128-1571 SD 70 Track Backup","@","","v 1.0","1988","Georg Schwarz","@","a","a 2; [80 column]","","","","","","",""
"@",,"62baef82c95b0b6764a8e1c9417f20eb10434105","@","@","The 2!Home Designer","@","2!Home Designer, The","","1987","Kendall, James","@","","","","","","","","",""
"@",,"63a04dd6f93f7d56baa427ff7de76a554260fd13","@","@","Millifoot 80","@","","","1988","Snyder, L.K.","@","a","a utoboot","","","","","","",""
"@",,"63d33cab634cfd0fcf83c34decd17f6f86f67e17","@","@","Galactic Empire","@","","","1987/03","Paul Kellam","@","a","a utoboot; [80 column]","Bob Dodson","","","","","",""
"@",,"63edbb18b8624d7ab6506875c50e4b1798563960","@","@","Superscript 128","@","","(Side 2 of 2)","1986/03/03","Precision Software","dk","a","a 1; [Dictionary]; [40-80 column]","","","","","","",""
"@",,"6468557ffdf85cd83df9c6baecdd97de79df545b","@","@","VDC Mode Mania","@","","v 1.1; (Disk 3 of 5); (Side B)","2015/01/13","Akronyme Analogiker","@","","[80 column]","","","","","","",""
"@",,"647fab198a5eda8a901e9195f1651bde250b2aaa","@","@","Funny Tablets","@","","","2009/12/31","Megabytes","@","","","","","","","","",""
"@",,"64cda9eb2edc1ab76a3f9a1156a27aa4c01cc25a","@","@","1571 Test Demo","@","","","1985","Commodore","@","a","a 8","","","","","","",""
"@",,"6518346e4d5a437d58b8ba7a85e8fcdc0817f37c","@","@","Sex Games III","@","","","1989","Erasoft","ar","","","","","","","","",""
"@",,"651be2c720b8c0a37f757f55a04da5d5ee2c661d","@","@","C128 Demo #1","@","","","1988","Sphinx","@","","","","","","","","",""
"@",,"65f30e7dfa4609122a578bf062197033a37c70f3","@","@","Cutthroat r23","@","","","1984","Infocom","@","a","a utoboot; [80 column]","","","","","","Brian Green",""
"@",,"66902499c3dc6a6d429a291be676d23d1a1e52fc","@","@","ZED-128","@","","v 0.77","1993","Bruce, Craig","@","a","a 1; [80 column]","","","","","","",""
"@",,"6697fd2599d7b19cd443748e6ec0d764e5b89d0d","@","@","Superscript 128","@","","(Side 1 of 2)","1986/04/10","Precision Software","@","a","a 5; [Program]; [40-80 column]; [autoboot]","","","","","","",""
"@",,"679b499b3f09e77b15ac8c68a7293b72bdbf45e8","@","@","C128 File Integrity Tool","@","","v 1.1","2014/07/20","Graham","@","","","","","","","","",""
"@",,"67df11e64be91fdd932d60b442cfc50fd1cac4ef","@","@","3!SidPlayer","@","","","19xx","Compute!","@","","","","","","","","",""
"@",,"6809d250922fa859f1893e6b30d1bfcd6aea21c2","@","@","The 1!C128 Cannon","@","1!C128 Cannon, The","(Side A)","1987","Kracker Jax","@","a","a utoboot","","","","","","",""
"@",,"68f56db83c740a8072a487f8d96d328ad5061d6d","@","@","Asm68 + Tools","@","","","19xx","@","@","","[req cpm]; [Asm68, Torbo Pascal]","","","","","","",""
"@",,"69004a56a1c38584adfae4fcdff2258e8d92882d","@","@","Halloween Demo","@","","","19xx","@","@","","","","","","","","",""
"@",,"690fb1a0d37543177ed557c86a47d13c0e172eff","@","@","A Mind Forever Voyaging","@","Mind Forever Voyaging, A","(Side B)","1985","Infocom","@","","[80 column]","","","","","","",""
"@",,"692bd881a9b8f54641ddd596ee9ba69b4f5ecc42","@","@","Copy II 128 Utilities","@","","v 4.0; (Side B)","1988/08","Central Point","@","","","","","","","","",""
"@",,"696a5ab2852423db2e0606589f292e8def893be0","@","@","Kik-start 2","@","","","1985","Mastertronic","@","","","","","","","Golden Griffin","",""
"@",,"696f0101c42124d36b9480d01ab8fc30ea419720","@","@","Baseball Trivia Quiz","@","","","19xx","@","@","","","","","","","","",""
"@",,"6a12b12eb2496bed53b691dc89d9378fa719bd8b","@","@","Booter","@","","v 1.0.3","2015/01/22","MIRKOSOFT","@","","","","","","","","",""
"@",,"6a1d4e4c57bc6e2c26ae97838e6eb617ee230119","@","@","Superscript 128","@","","","1985","Commodore","@","","[US Dictionary]","","","","","","",""
