"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"25d97781f803ec37bb296a9302c1565e1c7ff565","@","@","Micol Advanced Basic","@","","v 4.2; (Disk 2 of 2); (Support)","1989","Micol Systems","@","","","","","","","","",""
"@",,"265defcc2cfecae3e3c6cd5934670cc3e383881d","@","@","Ancient Land of Ys","@","","(Disk 2 of 2)","1989","Kyodai","@","","","","","","","1","",""
"@",,"2684279ffa90f997f6dd68f9339b395fca502e0d","@","@","Gold Rush","@","","(Disk 1 of 4)","1989","Sierra","@","a","a 1","","","","","","",""
"@",,"26c8e3194b8c57291c7be6d7dd8a9458b2e9b1d3","@","@","Diversi-Tune Data","@","","(Disk 6 of 7)","1988","Diversified Software Research","@","","","","","","","","",""
"@",,"275b9ffd6e0b4bc1d523e7324bf501db2a69d6ba","@","@","Diversi-Tune Data","@","","(Disk 1 of 7)","1988","Diversified Software Research","@","","","","","","","","",""
"@",,"285ebca02fc3ada6bb7ce5f30810931c5ec8d10f","@","@","Medley","@","","v 2.0; (Disk 6 of 6); (Documentation)","1989","Milliken Publishing","@","","","","","","","","",""
"@",,"286788db267c5a170b79e7e854f9b55f4d6622e7","@","@","Ancient Land of Ys","@","","(Disk 1 of 2)","1989","Kyodai","@","a","a 1","","","","","1","",""
"@",,"28b1dacf46bdf1864e602225c9e4c5f03e1ce1eb","@","@","King's Quest IV","@","","(Disk 3 of 3)","1989","Sierra","@","a","a 1","","","","","","",""
"@",,"28caad32afed0df08fc37318f10a8cb088cb600f","@","@","Animasia 3D","@","","(Disk 1 of 4)","1994","Animasia","@","","","","","","","","",""
"@",,"28ecc55d15e5fa4fe72d78e91ca8e440f80f30d2","@","@","GNO-ME Update 02 & 03","@","","","1992","Procyon","@","","","","","","","","",""
"@",,"28ffc23e98aaa4946a61bd7f3dab1ba0a5243f80","@","@","HyperStudio","@","","v 2.0; (Disk 1 of 5); (Program)","1989","Roger Wagner Publishing","@","","","","","","","","",""
"@",,"290ba27d473ce1c2af60463fdeced0105ef3c3cc","@","@","Instant Synthesiser","@","","(Disk 2 of 2)","1988","Electronic Arts","@","","","","","","","","",""
"@",,"295aaf474d12203c53f193fb3f4eb32feac57916","@","@","Mean 18","@","","","1987","Accolade","@","","","","","","","","",""
"@",,"295d6548e688ef139577642c5244e0d5d1d529a3","@","@","Shadowgate","@","","","1988","Mindscape","@","","","","","","","","",""
"@",,"2997379828b75ccae165d1034be1e1a83c1dec21","@","@","Ancient Glory","@","","(Disk 1 of 2)","1993","Big Red Computer Club","@","","","","","","","","",""
"@",,"29c0123bb65cf82c9f5f34920ba2fc4408de8c6c","@","@","Warlock","@","","","1988","Three Sixty","@","a","a 1","","","","","","",""
"@",,"2a0335a17107e2bd183120b2337f40cb01019ab2","@","@","Deluxe Paint II","@","","(Disk 1 of 4)","1987","Electronic Arts","@","","","","","","","","",""
"@",,"2a092c62e646fb0d4c95aa3ed447974466c5b11e","@","@","The Cryllan Mission 2088: The Second Scenario","@","Cryllan Mission 2088: The Second Scenario, The","(Disk 1 of 3); (Program)","1990","Victory Software","@","","","","","","","","",""
"@",,"2a2086c6e630f98ced3e97b52f62c1c1da1ca0a8","@","@","Spirit of Excalibur","@","","(Disk 2 of 3)","1991","Virgin Mastertronic","@","a","a 1","","","","","","",""
"@",,"2a2534c7a67c8505cb52d851d5832786322517fd","@","@","My Paint","@","","(Disk 2 of 3); (Alphabet)","1990","Saddleback Graphics","@","","","","","","","","",""
"@",,"2a296387889a1edbff81d626689b9376dfd7111b","@","@","Switch-It!","@","","","1992","Procyon","@","","","","","","","","",""
"@",,"2a5425edd70462152798fb0a2906c3bab373154e","@","@","Softwood GSFile","@","","v 2.0; (Disk 1 of 2)","1987","Softwood Company","@","","","","","","","","",""
"@",,"2a61fd6553335379bf3e56d2354fdcc8d8906b23","@","@","Platinum Paint","@","","v 1.0.1","1990","Beagle Bros","@","","","","","","","","",""
"@",,"2bbd0f52955deaec0238b6a078f3f2f7e5a16ebc","@","@","Cribbage & Gin King","@","","","1990","The Software Toolworks","@","","","","","","","","",""
"@",,"2c2dadf6dd84bb89548939b8c28f44e0e09add83","@","@","Music Writer","@","","v 2; (beta)","1988","Pyware","@","","","","","","","","",""
"@",,"2c3c831dcf6277d401d6229578d6f5c6167513f7","@","@","Laser Force","@","","","1989","Fanfare","@","a","a 2","","","","","","",""
"@",,"2c3d1d746daac39ecb6826f909347deaa6333113","@","@","Print Shop","@","","","1987","Broderbund","@","","","","","","","","",""
"@",,"2c96a65460ee8c010cfb88f820c333673e992b7d","@","@","Plotting","@","","Copyright Shareware","1991","Once Product","@","","[non boot]","","","","","","",""
"@",,"2ca60eca8b4c139b461a421dbfe5a05d828a0421","@","@","Kangaroo","@","","v 1.5; Language fr","1992","Seven Hills Software","@","","","","","","","","",""
"@",,"2ddf6f2ce9a1312c5c4c3facebe2a34c6312b76c","@","@","Design Your Own Home: Landscape","@","","","1988","Abracadata","@","","","","","","","","",""
"@",,"2deafbc9d728ab6fa27f66c93a40ce2f54023189","@","@","Music Writer Pro 1.42","@","","","1988","Pyware","@","","","","","","","","",""
"@",,"2e2a1b36b7188d943b5a1343e187622a5f0ea702","@","@","Kaleidokubes","@","","","1989","Artworx","@","","","","","","","","",""
"@",,"2e3f05d6044d19ca036b8c110095e3acdcc0a61c","@","@","Hard Pressed","@","","v 1.02","1993","Westcode Software","@","","","","","","","","",""
"@",,"2efee7d397e9dc4c9161c91e3240919e09764cd8","@","@","Dueling Questions","@","","","1988","Coyote Computing","@","","","","","","","","",""
"@",,"2f396b2660d041f318a0d9d468be4af3b9d84ae9","@","@","Cryllan Mission 2088","@","","(Disk 3 of 4)","1989","Victory Software","@","","","","","","","","",""
"@",,"2f3e4c6d5ad472cf692a7d4a416c1ea5ae77c786","@","@","Sinbad And The Throne of The Falcon","@","","(Disk 1 of 2)","1990","Cinemaware","@","a","a 1","","","","","","",""
"@",,"2f56e56a486974012ed30eefdcee94df35b08756","@","@","Formulate","@","","(Disk 1 of 2)","1991","Seven Hills Software","@","","","","","","","","",""
"@",,"2f9e44f6d9448a80e347f1f3daa0cfcaace42587","@","@","Draw Plus","@","","","1987","Activision","@","","","","","","","","",""
"@",,"2fa0a2b8bb96ced88723da414074717a8dfe42dd","@","@","Zany golf","@","","","1988","Electronic Arts","@","b","b 1","","","","","1","",""
"@",,"2fb98ca835b2486868fdce0dceb5347a18b55a33","@","@","BeagleWrite GS","@","","v 3.2; (Disk 1 of 2)","1987","Beagle Brothers","@","","[system]","","","","","","",""
"@",,"304518852fabc18df4af95741f1610ccae7411c7","@","@","Learning Spoken English","@","","","1986","CourseMaker International","@","","","","","","","","",""
"@",,"30594f6f2cc74cae1666656ebdf7ebe55fd355b0","@","@","Whales","@","","(Disk 2 of 2)","1989","Advanced Ideas","@","","","","","","","","",""
"@",,"3090cd7701ef8664e9cc951db924fb6212d61ff0","@","@","Talking First Dinosaur Reader","@","","(Disk 2 of 3)","1991","Orange Cherry","@","","","","","","","","",""
"@",,"30b124679775bd2b25296f4fd2da16ae3e2f45e2","@","@","Police Quest","@","","(Disk 1 of 2)","1987","Sierra","@","","","","","","","","",""
"@",,"316f91aed919fcc766a46a1759f07da62e1b9256","@","@","Complete Pascal","@","","(Disk 1 of 2)","1989","TML Systems","@","","","","","","","","",""
"@",,"31b7d2a3f7e09e225e7e685fd5100ee63180bcd2","@","@","Topdraw","@","","","1989","Styleware","@","","","","","","","","",""
"@",,"31e89eb7633c5a0ca5cb0e0339a112662c9f3890","@","@","The Three Stooges","@","Three Stooges, The","(Disk 2 of 2)","1990","Cinemaware","@","b","b 1","","","","","1","",""
"@",,"32305a682c1375c7983a3afaf8e079ef24c99850","@","@","Silpheed","@","","(Disk 2 of 2)","1988","Sierra","@","a","a 1","","","","","","",""
"@",,"32321c47a31fb23f218050dfaa003e531b832261","@","@","System 6.0.1","@","","Copyright Freeware; (Disk 4 of 7); (System Tools 2)","1993","Apple","@","","","","","","","","",""
"@",,"324c69061b15ec1cb48807b61c0812f565ec6a49","@","@","Once Upon a Time II","@","","(Disk 1 of 2)","1989","Compu-Teach","@","","","","","","","","",""
"@",,"3267d276610c710f66a26cfcc36aa0198daea09c","@","@","Hypercard IIGS","@","","v 1.1; (Disk 5 of 6)","1990","Apple","@","","","","","","","","",""
"@",,"326c93c0f66ebddf829d867b93871f871d30d5a7","@","@","Music Construction Set","@","","(Disk 2 of 2)","1986","Electronic Arts","@","","","","","","","","",""
"@",,"32902f5347b0b04dc3d7b7c4973d5edc8e92c8c1","@","@","Solitaire & Cribbage","@","","","1990","Computrek Software","@","","","","","","","","",""
"@",,"32b48e632f11b5a29079d3030939bf750146d2f0","@","@","Defender of The Crown","@","","Language fr; (Disk 1 of 2)","1989","Cinemaware","@","","","","","","","","",""
"@",,"33229c61d0cb8df508a22da1ea1048ec14e5bdbc","@","@","Deja Vu II","@","","","1989","Mindscape","@","","[non boot]","","","","","","",""
"@",,"334e120e63a49957f5c4b8b1e76f2e3e7ee13d4e","@","@","King's Quest IV","@","","(Disk 2 of 3)","1989","Sierra","@","a","a 1","","","","","","",""
"@",,"340660cdbd7bcf2bc2c5aeab291519c067b3e7c4","@","@","McGee at the Funfair","@","","(Disk 2 of 2)","1990","Lawrence Productions","@","","","","","","","","",""
"@",,"34946a709b2d0b0b4298f5320bf28a4e840dc287","@","@","Spectra Graphix Super Music","@","","","1989","Lynx Computer Products","@","","","","","","","","",""
"@",,"34a0fe4571255096270b589db6e7b41f1d01d7a5","@","@","Qix","@","","","1990","Taito","us","","","","","","","","",""
"@",,"34cd5e50c4243e5f215418f28c8b7e1e1dad069d","@","@","Once Upon a Time","@","","(Disk 2 of 2)","1988","Compu-Teach","@","","","","","","","","",""
"@",,"351c763d4daa28449695970db202c5b334abe535","@","@","Crystal Quest & Dragon Wars","@","","Demo 1; Copyright Freeware","1989","Cassidy & Greene - Interplay","@","","","","","","","","",""
"@",,"353c9a7d9950f9a6a0d7c9a9b6baccc4c1a93d7c","@","@","System 1.1","@","","Copyright Freeware","1986","Apple","fr","","","","","","","","",""
"@",,"355e910c7bdcc8d74df4ef9cb6bfcc930798989b","@","@","The Secrets of Bahras","@","Secrets of Bahras, The","(Disk 3 of 3)","1991","Victory Software","@","","","","","","","1","",""
"@",,"358ddb5a4481b585594afb750bcbd30dfa77763f","@","@","Read-a-Rama","@","","(Disk 2 of 3)","1989","Unicorn Software","@","","","","","","","","",""
"@",,"35964608e0fb3473bc082d608134a97c40168b82","@","@","King's Quest IV","@","","(Disk 1 of 3)","1989","Sierra","@","a","a 2","","","","","","",""
"@",,"359c04d6ccf2e9ddc633c1e32f6a5e90993fd7d1","@","@","King's Quest IV","@","","(Disk 3 of 3)","1989","Sierra","@","b","b 2","","","","","","",""
"@",,"360730b623a66a4b34b96d5b7d07eedd846baf85","@","@","Serve & Volley","@","","","1988","Accolade","@","b","b 1","","","","","","",""
"@",,"3642dd2b3dc787c0169501c09b2526787f839ca6","@","@","HyperStudio","@","","v 3.1; (Disk 6 of 7); (Samples)","1989","Roger Wagner Publishing","@","","","","","","","","",""
"@",,"3680a2a60f5384365a1687b760e75494472587a9","@","@","Xenocide","@","","","1989","Micro Revelations","@","","","","","","","","",""
"@",,"3688eaabe300d9ee2d8aa89b98b95dcd8f9363dc","@","@","Shoebox","@","","v 1.1; (Disk 1 of 4)","1991","Seven Hills Software","@","","","","","","","","",""
"@",,"36993a2081c2bca393aab15e5d8b802a09a012ec","@","@","Talking First Words","@","","(Disk 2 of 2)","1990","Orange Cherry","@","","","","","","","","",""
"@",,"37350ba078fc1642e11e77ca9be47fd5eb395622","@","@","Show Off","@","","(Disk 1 of 3)","1987","Broderbund","@","","","","","","","","",""
"@",,"374ac107e4c6e2a49a7a8e3ecc2e8629935a8c86","@","@","Jigsaw","@","","(Disk 1 of 2)","1988","Britannica Software","@","","","","","","","","",""
"@",,"377164921d2c0d8ab3f79930ad4a549c03c90ead","@","@","System 4","@","","Copyright Freeware; (Disk 1 of 2)","1988","Apple","@","","","","","","","","",""
"@",,"37aced70b6dc3ed4079093bc6a31d0105d6e3c21","@","@","Club Backgammon","@","","","1988","California Dreams","@","b","b 1","","","","","1","",""
"@",,"37c43c72c9532e5b5ef0af3eb9810a8526663e75","@","@","Mighty Marvel Vs The Forces of Evil","@","","(Disk 2 of 2)","1988","ISM","@","","","","","","","1","",""
"@",,"38313f7229adf9b23bec8dc7e0830bd6de90c034","@","@","Hostage","@","","","1990","Mindscape","@","","","","","","","1","",""
"@",,"386a77fa495ae2269c3395f8ef4c1c3ed2384c3c","@","@","Dream Vision","@","","","1991","Dreamworld","@","","","","","","","","",""
"@",,"387195e72705fb47b02e7ab35b5dabc195531aa0","@","@","Your Tour of The Apple IIGS","@","","Demo 1; Copyright Freeware","1989","Apple","@","","","","","","","","",""
"@",,"394a45a4a5df254f854689a3c0b14449814c494a","@","@","The Third Courier","@","Third Courier, The","(Disk 1 of 2)","1989","Accolade","@","a","a 1","","","","","","",""
"@",,"39aa3a14db72305174132fd34042eca991920647","@","@","Gauntlet","@","","","1988","Mindscape","@","","","","","","","","",""
"@",,"3a360865acccee0eedd84afd6484ed5175a32b82","@","@","Thexder","@","","","1987","Sierra","@","a","a 2","","","","","","",""
"@",,"3a412faedf353b997ca10baf87db0c03eba647fc","@","@","War In Middle Earth","@","","(Disk 1 of 2)","1989","Melbourne House","@","","","","","","","","",""
"@",,"3a5d61b7fa938d4a50689af1d2d10359756ba4b9","@","@","Hypercard IIGS","@","","v 1.1; (Disk 1 of 6)","1990","Apple","@","","","","","","","","",""
"@",,"3ab192b3f157646bbb6432c514c3533ea81af82e","@","@","Katie's Farm","@","","(Disk 2 of 2)","1990","Lawrence Productions","@","","","","","","","","",""
"@",,"3abea5b3addb2b15a84df868ba6220b281f975d3","@","@","Alien Mind","@","","(Disk 1 of 3)","1988","PBI Software","@","b","b 1; [non boot]","","","","","","",""
"@",,"3b3ae1d42095d5f4cc5dcdb8ccf8d064b737896e","@","@","Mazer II","@","","","1992","Big Red Computer Club","@","","","","","","","","",""
"@",,"3bc497384aa2a49a65d5435ed128f899ef35bd51","@","@","Calendar Crafter","@","","","1987","MECC","us","","","","","","","","",""
"@",,"3bcb9ff58a73ad39affbaaa3ea0bcd51e1411a68","@","@","Halls of Montezuma","@","","(Disk 2 of 2)","1990","SSG","@","","[non boot]","","","","","1","",""
"@",,"3c1f6fd04bf27ab97aebfd987352792b20e1583e","@","@","Dungeon Master","@","","","1989","FTL","@","","[non boot]","","","","","1","",""
"@",,"3c2b03e11f36e492bbcabba55537d71611cee9e4","@","@","NoiseTracker","@","","Copyright Freeware","1992","FTW","@","","","","","","","1","",""
"@",,"3c83975b4390d2c9ae6664f656abc82efe687efa","@","@","Rastan","@","","(Disk 2 of 2)","1990","Taito","us","b","b 1","","1","","","1","",""
"@",,"3c9c35b32195fa69fd4b1ea071b98225bcee334f","@","@","Golden Album: Jazz","@","","","1987","M.C.S.","@","","[req Music Studio]","","","","","","",""
"@",,"3d003fe3c4fc86af87e0b0568264501d3271cc56","@","@","Demo Disk 1","@","","","1988","Apple Chemical Software","@","","","","","","","","",""
"@",,"3d321747805b45d42f37de7b244a71ee66c70e1d","@","@","Designasaurus","@","","(Disk 3 of 3); (Build Dino)","1988","Designware","@","","","","","","","","",""
"@",,"3d4ef2a3d14e0743a44d8210699048bed9f9ee92","@","@","Mini Putt: The Ultimate Challenge","@","","","1988","Accolade","@","a","a 1","","","","","","",""
"@",,"3d683f4fc73eebb941819e7ce24a4bcd34a13586","@","@","Strip Poker II","@","","(Disk 5 of 6)","1987","Artworx","@","","[data 4]","","","","","","",""
"@",,"3d8c0ff2a623bd1d684cf7defb7f2188853884a5","@","@","Serve & Volley","@","","","1988","Accolade","@","b","b 2","","","","","","",""
"@",,"3dc3ab0133392313606851ddfecfc9927166ffb2","@","@","Space Quest II: Vohaul's Revenge","@","","(Disk 1 of 2)","1988","Sierra","@","b","b 1","","","","","","",""
"@",,"3ddaa335c697bb1ca9446e7183387e93c2d43624","@","@","Life & Death","@","","(Disk 2 of 2)","1989","The Software Toolworks","@","","","","","","","","",""
"@",,"3e305cde7b130ed896963319adaa952c8550d33c","@","@","Art & Film Director","@","","(Disk 1 of 3)","1989","Epyx","@","","","","","","","","",""
"@",,"3e329ac8576b812f06dc84f571bea185f38a529b","@","@","Master Tracks Pro","@","","","1989","Passport Designs","@","","","","","","","","",""
"@",,"3ef5e25bd5a36850480139d958de49848bd2abfc","@","@","Milliken Story Teller","@","","(Disk 1 of 7)","1989","Milliken","@","","","","","","","","",""
"@",,"3f0deb874ec71b3e803bb7ef9fa38b426ab2fb96","@","@","Downhill Challenge","@","","(Disk 2 of 2)","1989","Broderbund","@","","","","","","","","",""
"@",,"3f3aecf922aa6a8738b476e8749ac7983e9f4f7b","@","@","Transylvania","@","","(Disk 2 of 2)","19xx","Merit Software - Polarware","@","","","","","","","","",""
"@",,"3f46fe29045ad39a22f326d0bcb45b207112848f","@","@","Arkanoid II: Revenge of Doh","@","","","1989","Taito","us","a","a 1","","1","","","1","",""
"@",,"3f7b1f7d85c3897c6b7b08bd0c005e31e43d4b04","@","@","Hacker II","@","","","1987","Activision","@","","","","","","","","",""
"@",,"3faa641c4ba00cbd92805bbcc0bb2f6e781313f3","@","@","BeagleWrite GS","@","","v 3.2; (Disk 2 of 2)","1987","Beagle Brothers","@","","","","","","rogram","","",""
"@",,"400d41516f3b0eb5cd8fdf83aa455e8c332fef47","@","@","Space Quest II: Vohaul's Revenge","@","","(Disk 1 of 2)","1988","Sierra","@","","","","","","","","",""
"@",,"401fc15d43a75ebfdcf32891182c80f8f89c908f","@","@","Gold Of The Americas","@","","","1991","SSG","@","","","","","","","","",""
"@",,"408eac8e2a4f22a97284a0635b23093456566093","@","@","Cartooners","@","","(Disk 2 of 3)","1988","Electronic Arts","@","","","","","","","","",""
"@",,"40992787861120fcddc77a23d576dffb31ce10e0","@","@","Leisure Suit Larry In The Land of The Lounge wizard","@","","(Disk 1 of 2)","1987","Sierra","@","a","a 2","","","","","","",""
"@",,"4145419a526a5ad708b97dd7aee59ba5347ef4f9","@","@","Wolfenstein 3D","@","","v 1.1; Copyright Freeware","1997","Logicware","@","","","","","","","","",""
"@",,"41a68cceb64e1efcb0f25ecf31cb3e58d0da0479","@","@","Space Ace","@","","(Disk 1 of 9)","1990","ReadySoft","@","","","","","","","","",""
"@",,"41b056ec2256165b9853a1515031123caad5c62b","@","@","Fast Break","@","","","1989","Accolade","@","","","","","","","","",""
"@",,"41b684661d053d53ac9f3d599355ec3380a30509","@","@","Pipe Dream","@","","","1990","Lucasfilm Games","@","a","a 1","","","","","","",""
"@",,"41f2b680730bc02dd1e713ed4ff65f5e199c3635","@","@","NoiseTracker","@","","Copyright Freeware","1992","FTW","@","","","","","","","","",""
"@",,"420b4c433a546d954e4e1432ced686f03861771f","@","@","Talking ABC's","@","","(Disk 2 of 2)","1988","Orange Cherry","@","","","","","","","","",""
"@",,"428d482d5763be84216ff6a95cf17a9e23f9d250","@","@","MD-BASIC","@","","v 3.2; Copyright Freeware","199x","Morgan Davis Group","@","","","","","","","","",""
"@",,"42d42bdf08964caac4af67876c9a9fd387b3c135","@","@","Reach For The Stars","@","","","1988","SSG","@","","","","","","","","",""
"@",,"433a6e95c6fd245d378ff768470ddee4b7bd2951","@","@","The Lost Tribe","@","Lost Tribe, The","(Disk 1 of 3)","1992","Lawrence Productions","@","","","","","","","","",""
"@",,"43d4d151bf71277b4b8891d6c6d761024e5ae8de","@","@","Sensei","@","","Copyright Freeware","1991","Miami Software","@","","","","","","","","",""
"@",,"44aa2cae5edbf53900d7fd813fd8d6deea20ef76","@","@","Dragon Wars","@","","","1990","Interplay","@","","[non boot]","","","","","","",""
"@",,"44e24b4fd0f1a81bd29f9f1b0cb64f224e10d782","@","@","Talking First Dinosaur Reader","@","","(Disk 3 of 3)","1991","Orange Cherry","@","","","","","","","","",""
"@",,"453523dd0b84d79df61ac1322058c3f92f478315","@","@","Storybook Weaver","@","","","1990","MECC","us","","","","","","","","",""
"@",,"45d145e819dd1bf99802a685bdc00555dbe1f90e","@","@","Orbizone","@","","Copyright Shareware; (Disk 1 of 3)","1989","Pangea Software","@","a","a 1","","","","","","",""
"@",,"4688e2ba2ec571497033d72ae79765f50ae08951","@","@","Silent Service","@","","","1987","Microprose","@","","","","","","","","",""
"@",,"46ad2b82a2bf1405e6329c7e9dde0fe3ca09a1e5","@","@","Space Cluster","@","","Copyright Freeware","1990","Miami Software","@","b","b 1","","","","","","",""
"@",,"46bf5d3201c2744e9f20926898ead0ea9de96b77","@","@","Aesop's Fables","@","","(Disk 1 of 2)","1988","Unicorn Software","@","","","","","","","","",""
"@",,"46d40f62d5d243c1a0432e004be11de2c9b2ca7b","@","@","Space Fox","@","","","1992","Seven Hills Software","@","","","","","","","","",""
"@",,"46def203617b6f4bb0fae8f9571dda5c97ae986c","@","@","SoundSmith Data","@","","(Disk 3 of 8)","19xx","@","@","","","","","","","","",""
"@",,"47133352dc617985e4ac68af96446b3bb91d2014","@","@","Newspaper Maker","@","","(Disk 1 of 2)","1990","Orange Cherry","@","","","","","","","","",""
"@",,"4723dfe208d22993b95ef9221910ed9fb7e47bd5","@","@","King's Quest","@","","(Disk 1 of 2)","1987","Sierra","@","a","a 1","","","","","","",""
"@",,"479235e12e56fba9216e0a7bbde86d7da93573d1","@","@","Sierra Games","@","","Demo 1; Copyright Freeware","1988","Sierra","@","","","","","","","","",""
"@",,"482d318872ed8a01c4a6d28e682de8b0f2af0f84","@","@","Sonix","@","","v 1.2","1988/06/01","So What Software","@","","","","","","","","",""
"@",,"488f69a01184a5e8a1d7d3eb2e2521eccac72086","@","@","Paintworks Plus","@","","","1986","Activision","@","","","","","","","","",""
"@",,"48a90ac5cd4bfebe1d16514adf9cb7554c204a7f","@","@","Winter Games","@","","","1987","Epyx","@","","","","","","","","",""
"@",,"48dfa03923284bd24d16d9de78dfbbec0d60dbb8","@","@","Platinum Paint","@","","v 2.0; (Disk 2 of 2)","1990","Beagle Bros","@","","","","","","","","",""
"@",,"49208862d893d599ce11637677307dcb9a1ec109","@","@","Mr Py and I","@","","(Disk 2 of 2)","1989","Pygraphics","@","","","","","","","","",""
"@",,"49837a6997588c832f5d03af04876919bf65b1cb","@","@","Puzznic","@","","","1990","Taito","us","u","a 1; u nreleased","","","","","","",""
"@",,"49965d559dce66def139350cbb70b0e4d0de0913","@","@","GBA Championship Basketball: Two-On-Two","@","","","1987","Gamestar - Activision","@","","","","","","","1","",""
"@",,"49aea5df7459fa100d74df26058ee60785303ec9","@","@","GNO-ME","@","","(Disk 3 of 3)","1991","Procyon","@","","","","","","","","",""
"@",,"49ebb3a8b11bb2446488345f22becd5ee29da8f9","@","@","Milliken Story Teller","@","","(Disk 6 of 7); (Peter Rabbit)","1989","Milliken","@","","","","","","","","",""
"@",,"49f0af4b3e32177b10df918cadc2da0cdd182d53","@","@","Micol Advanced Basic","@","","v 5; (Disk 4 of 4); (Demo)","1989","Micol Systems","@","","","","","","","","",""
"@",,"4ab9abd0df73df8dce859cbb3028a8f11e91b817","@","@","Orbizone","@","","Copyright Shareware; (Disk 1 of 3)","1989","Pangea Software","@","","","","","","","","",""
"@",,"4ac84d9bec915c10c2765b229251a438fd74df9d","@","@","Balance of Power: The 1990 Edition","@","","","1989","Mindscape","@","","","","","","","","",""
"@",,"4b082625b4a72668ec643020ad0db2bcb84d87ed","@","@","SoundSmith Data","@","","(Disk 5 of 8)","19xx","@","@","","","","","","","","",""
"@",,"4b32d7f455ab6fc21c8d7e6d54c88b592dbbfd7d","@","@","HyperStudio","@","","v 2.0; (Disk 3 of 5); (Art)","1989","Roger Wagner Publishing","@","","","","","","","","",""
"@",,"4b4ee9199858193d2b5615ca3dca0ff8eb1200f1","@","@","Animasia 3D","@","","(Disk 2 of 4)","1994","Animasia","@","","","","","","","","",""
"@",,"4b53b0e425c3b89e935e43759eb15e5d2e23c823","@","@","Manhunter: New York","@","","(Disk 4 of 4)","1988","Sierra","@","","","","","","","","",""
"@",,"4b5afd7319de0ea1e6a4b0f1edc2f4afa2f108f1","@","@","Rastan","@","","(Disk 1 of 2)","1990","Taito","us","b","b 1","","","","","2","",""
"@",,"4c2247c8a904d2fd5df307ecf016e972e50d06a7","@","@","Talking Classroom","@","","(Disk 1 of 2)","1990","Orange Cherry","@","","","","","","","","",""
"@",,"4c2bafb641e92fd026a6223833ee64bba3fed91b","@","@","Global Express Atlas","@","","(Disk 2 of 5)","1989","Orange Cherry","@","","","","","","","","",""
"@",,"4c84155c174f129f9569860ad415415f291f164c","@","@","Golden Album: Rock","@","","(Disk 1 of 2)","1987","M.C.S.","@","","[req Music Studio]","","","","","","",""
"@",,"4c88348beebc745d3ed738ff238fb50536f99e7c","@","@","Revolution '76","@","","(Disk 1 of 3)","1989","Britannica Software","@","b","b 1","","","","","","",""
"@",,"4cc614a3af475a22a767a2e5a1f13244abc9e526","@","@","The Bard's Tale II: The Destiny Knight","@","Bard's Tale II: The Destiny Knight, The","(Disk 1 of 2)","1988","Electronic Arts","@","","","","","","","","",""
"@",,"4cf54a4db030573f54709cd4e8da68d0b9cfbc80","@","@","Passengers on the Wind","@","","","1988","Infogrames","@","u","u nreleased","","","","","","",""
"@",,"4d016dee20d6843a05e4e5fb0ade26b5721a74f2","@","@","Instant Music","@","","","1987","Electronic Arts","@","","","","","","","","",""
"@",,"4d020fe9a50ab8f6e99fd1271dcd4d4298cc6675","@","@","Animal Tracker","@","","(Disk 2 of 4); (Red)","1988","Nature Boy Software","@","","","","","","","","",""
"@",,"4d17c71c1022746df6323158f83482eb9deaba01","@","@","Gold Rush","@","","(Disk 2 of 4)","1989","Sierra","@","a","a 1","","","","","","",""
"@",,"4da3bca5520fd3cde3d442129b70935fc63bec84","@","@","The Music Studio Songs","@","Music Studio Songs, The","","19xx","Gorgor & Menace","@","","[req Music Studio]","","","","","","",""
"@",,"4db5abc71edde4aa2891155c6ea86fdcc9e706d8","@","@","Splat!","@","","v 1.04; Copyright Freeware","1993","Procyon","@","","","","","","","","",""
"@",,"4de25e5222fdc0ac88362c5bfea9a3bb6f3d605c","@","@","Tass Times In Tonetown","@","","","1986","Activision","@","a","a 1","","","","","","",""
"@",,"4e8b84a7ab8dc809da2917c019d00acffb5b45a7","@","@","Dark Castle","@","","(Disk 2 of 2)","1989","Three Sixty","@","","[non boot]","","","","","","",""
"@",,"4ef4f48bda27866fd781fb32314d3e11df6b1b96","@","@","Revolution '76","@","","(Disk 3 of 3)","1989","Britannica Software","@","","","","","","","","",""
"@",,"4f4119ca1f591890d247b57399a4902a5dd382f3","@","@","Test Drive II: The Duel","@","","","1989","Accolade","@","","","","","","","1","",""
"@",,"4f8da4486f92f9436cf7bc1e492e7c1f32c1e2a8","@","@","Kaleidokubes","@","","","1989","Artworx","@","a","a 1","","","","","","",""
"@",,"4f8f36e6aec54f1360a1018b66cd1613e5bc8ab5","@","@","Gnarly Golf","@","","(Disk 2 of 2)","1989","Fanfare","@","","","","","","","","",""
"@",,"4f931adb89f267d1d1fff64259ea812abdfcffbc","@","@","Global Express Atlas","@","","(Disk 5 of 5)","1989","Orange Cherry","@","","","","","","","","",""
"@",,"4fa6cca8e65a0d2512b9781fb31a7694c1f88526","@","@","System 1.0","@","","Copyright Freeware","1986","Apple","@","","","","","","","","",""
"@",,"4fc4cafb68571112f265cab33bc773c086149dba","@","@","The Manager","@","Manager, The","v 1.2","199x","Seven Hills Software","@","","","","","","","","",""
