"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Dodge 'em",,d2b6ac1e0f6c1d5b55dc9dff8c82c9db703ec8f7,,,"Vader vs Luke v2",,,"(Dodge 'em Hack) (PAL)",,,,,,,,,,,,,,,
"Dodge 'em",,750213f72380a8f7b5010f499d964c70dd052f91,,,"8 Dodge_songmn",,,"(Dodge 'em Hack)",,,,,,,,,,,,,,,
"Dodge 'em",,e0e92312ba67002620366f92f876b03ae257279f,,,"Vader vs Luke v6",,,"(Dodge 'em Hack)",,,,,,,,,,,,,,,
"Dodge 'em",,301930adc3c30558a1dafd53eb28f01ccd2e8263,,,"Vader vs Luke v8",,,"(Dodge 'em Hack)",,,,,,,,,,,,,,,
Dolphin,,e3985d759f8a8f4705f543ce7eb5e93bf63722b5,,,,,,"Video NTSC",1983,Activision,,a,"a 1",,,,,,,,,,
Dolphin,,7b34f31992da460e2c741245add5f7f19db60a04,,,,,,"Video NTSC",198x,CCE,br,,,,,,,,,,,,
Dolphin,,8a38052b884edd6fb9522a9aa590d099efd9548e,,,,,,"Video NTSC",1983,Activision,,,,,,,,,,,,,
Dolphin,,16391a7d764b8d44a647f2993ff3bf6fd423db15,,,,,,"(1983) (Activision) [o2]",,,,,,,,,,,,,,,
Dolphin,,f4f941b779bcb7902df0eb7cf6b985f56e751183,,,"Tuby Bird",,,"(AKA Vogel Flieh) (1982) (Starsoft) (PAL) [!]",,,,,,,,,,,,,,,
"Donald Duck's Speedboat",,4606c0751f560200aede6598ec9c8e6249a105f5,,,,,,"Video NTSC; (proto)",1983/04/12,Atari,,,,,,,,,,,,,
"Donald Duck's Speedboat",,b496e540dbc84b19185e2e597d559868cb1b10bc,,,,,,"(1983) (Atari) (Prototype) (PAL)",,,,,,,,,,,,,,,
"Donkey Kong",,20b3748cbf853913eb9abd06b7cf9273ef108016,,,"Donkey Kong Vector BW",,,"Video NTSC",2004,neotokeo2001,,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong",,70b362c2250ec7eaf103a138be08807645dd8b90,,,"Donkey Kong Vector",,,"Video NTSC",2004,neotokeo2001,,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong",,522bc84436822bc668824b462ac1515a3989b2ea,,,"Donkey Kong Remix",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,486291e36b3747f3c0ed96f5810b1e60bc40fc03,,,"Save Sally v2",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,26d05758d94662dbf55cc51806de48294cf4e9aa,,,"Gorilla Kong",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,44914e6b410837c42d5c45589527360ab0d367c2,,,,,,"Video PAL",1982,"Pet Boat",,,,,,,,,,,,,
"Donkey Kong",,c946af787c7398b916f62aa8bc95abb0521c9c4b,,,,,,"Video PAL",1982,"CBS Electronics",,a,"a 2",,,,,,,,,,
"Donkey Kong",,cfc1657cbc4a080644fcd39e7f517d25d1c7dc57,,,PopKong,,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,6b376e174950ba3fee47f97861dbb2ef9711ea64,,,"Crazy TV by Fabventure",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,2bc84b78ffb26fcb85c723ae46bd288bc7325c6e,,,"S.I.PLIX 4",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,48523b5e33aaa5ecda88fa0a7057512c658fcc03,,,,,,"Video PAL",1982,"CBS Electronics",,a,"a 1",,,,,,,,,,
"Donkey Kong",,359e662da02bf0a2184472e25d05bc597b6c497a,,,,,,"Video PAL",1982,"CBS Electronics",,,,,,,,,,,,,
"Donkey Kong",,dfa48772d62c31c517977b3ddbb74c6dc7357a7f,,,Reskenge,,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,ac88def739370316b5832cbb9f2319941d84833e,,,"Save Sally Final!!!!!!!!! by Out of Gas",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,c2fad6c2fa1ccbd6358660b748dd54fe0a6e8689,,,"DP Kong",,,"Video NTSC",2003,Keir,,,"[Donkey Kong]",,,,,,,2,,,
"Donkey Kong",,608a5451d172bfee53a7dcc74bdfdfcf184ac4bb,,,"Boring Donkey Kong",,,"Video NTSC",200x,"Morgan, Charles",,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong",,2e1778df6ff56b11427a45fb7aad4d4f26c1afad,,,"Donkey Claus",,,"Video NTSC",2001,"Frey, Philip R",,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong",,c5cf0ab4e7abe2d6be1c6ca10b69a023f5339161,,,"DK 2.0",,,"Video NTSC",2003,"Dr. Kwack",,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong",,888f552a7cdb78597dffc60f79f3208f9359897a,,,Zartog,,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,02615674f2965899ca07024ab18120985a869325,,,"Mario's Revenge by Salem Frost",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,02a57de1b40b668f204e1cebe0e4cb9c27be8ae2,,,"Donkey Kong Arcade",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,6e6e37ec8d66aea1c13ed444863e3db91497aa35,,,,,,"Video NTSC",1982,Coleco,,,,,,,,,,,,,
"Donkey Kong",,2ee00ec4b6ed4a667cc39a6ea9b7e9df6bfb91b5,,,Xmasdp,,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,ce90a1c7d414eb72da956dde801595fc590a712e,,,DKews,,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,af168bb6251dd6c8d8246da8cca45d3a0f4a2109,,,"Donkey Kong LowGravity",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,3c06aa7697d0a14f25802db93e13fe8753abe520,,,"Donkey Kong Invisible",,,"Video NTSC",2004,"Veeder, George 'Pixellated Ghost'",,,"[Donkey Kong]",,,,,,,"Invisible Barrels",,,
"Donkey Kong",,64b988a69959fb6038c00b3e352ab725db8275e9,,,"Mr. Strong",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,a4c53f60699ab0ddb771209cba3043b9b38b03f3,,,"Donkey Kong Vector Green",,,"Video NTSC",2004,neotokeo2001,,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong",,e0fc7e3f8731d4c19fba2df8ebec69db7b15377f,,,"Homestar Runner DK",,,"Video NTSC",2004,"Lesser Raven",,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong",,783b649d90bb3cb7b7d85302b7052111e751e9a1,,,"Donkey Kong Jr.",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,60461e49336093a763d46007ddd954f944b1bc0f,,,"Save Sally",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,f3c5fdf33fbc839dcd32f0e236921315b2227014,,,"Robot Kong",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,a916c491c84ed9f0bd86ae2cb2acbc5dce2590ac,,,"Donkey Kong Gingerbread Man Prototype by Ben Hudman",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,471547e4c12162c10fd2944b46fa0c0441f030a9,,,"Save Olive!!!",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,67908444bfc2e8cf8fa02b6dc8a4863ed23409c8,,,"Frankenstein 2",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,927c57f3501372a68d8f156149e4ddae0543a17b,,,"Save Sally Again by Out of Gas",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,4e40c23fc97e27ff55aea6c410a1cd3754020d81,,,"Reskenge new",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,da1d1cc7b62577795b21a82c0fc8b1b8ccc4c957,,,"Donkey Kong Take 2 by Feralstorm",,,(Hack),,,,,,,,,,,,,,,
"Donkey Kong",,58d2f43740466e84be0b91aefb770b9b25f4a625,,,"Donkey Kong Pinned",,,"(Donkey Kong Hack)",,,,,,,,,,,,,,,
"Donkey Kong",,f0e46d407b82e9500f0ea9fa93c1186b0830fd10,,,"Save Olive!!!",,,"(Donkey Kong Hack) [a1]",,,,,,,,,,,,,,,
"Donkey Kong",,782c56cf9858ee4fae3b9dda9bfa07a33047cf8e,,,"DP Kong",,,"Video NTSC",2003,Keir,,,"[Donkey Kong]",,,,,,,1,,,
"Donkey Kong Junior",,860b69267a5b4de14ad63cf36acd31cdf77325f5,,,,,,,1983,Coleco,,b,"b 1",,,,,,,,,,
"Donkey Kong Junior",,f2e1d93b994911f815a38bda5fed8d9796ef4fda,,,,,,"Video NTSC",1982,Coleco,,,,,,,,,,1,,,
"Donkey Kong Junior",,98f98ac0728c68de66afda6500cafbdffe8ab50a,,,,,,"Video NTSC",1982,Coleco,,,,,,,,,,,,,
"Donkey Kong Junior",,56ef9e78c899c7a7d65498262f64f8c606fef9c9,,,"DKJR Improved",,,"Video NTSC",2005,"Dr. Kwack",,,"[Donkey Kong Jr]",,,,,,,2,,,
"Donkey Kong Junior",,48036495fbf3d52252fdf529d07c324ae8484e10,,,"DKJR Improved",,,"Video NTSC",2005,"Dr. Kwack",,,"[Donkey Kong Jr]",,,,,,,1,,,
"Donkey Kong Junior",,f64d68964bc22b6a4217b779c1d58bc204a54307,,,,,,"Video PAL",1982,"CBS Electronics",,,,,,,,,,,,,
"Donkey Kong Junior",,3bc35ae032f19f785706330c19ac117674787815,,,"Donkey Kong Jr",,,"Video NTSC",198x,CCE,,,,,,,,,,,,,
"Double Dragon",,69da98e92b70997e58c811460bb19fd52ab9b567,,,"Dragon Fighter 2",,,"(Double Dragon Hack)",,,,,,,,,,,,,,,
"Double Dragon",,33ac4b39eaae5daae562fec1694f3a389fe7d208,,,"Double Dragon NewColors",,,"(Double Dragon Hack)",,,,,,,,,,,,,,,
"Double Dragon",,a180b2a2dcbd42950915246c2a2b3a1f88f3ebb5,,,"Dragon Fighter",,,"Video NTSC",2004,OutofGas,,,"[Double Dragon]",,,,,,,1,,,
"Double Dragon",,4f81bf6fab185262dfa851ccb80a72993339e146,,,"Dragon Lee 21",,,"(Double Dragon Hack)",,,,,,,,,,,,,,,
"Double Dragon",,1177a7910cda2fca8ee26578017e8e4490856052,,,"Rambo II - Streets of Afghanistan by Kyle Pittman",,,"(Double Dragon Hack)",,,,,,,,,,,,,,,
"Double Dragon",,f8792ae94e008af0c87c7fbc5335db2f28e61fa8,,,"Double Dragon Improved",,,"(Double Dragon Hack)",,,,,,,,,,,,,,,
"Double Dragon",,fc334fede2eb506a6c5b557e0109cd61f7a30919,,,,,,"Video NTSC",1989,CCE,,,,,,,,,,,,,
"Double Dragon",,cc99dba0a78fedd171387f492e9810f3037a5f05,,,,,,"Video NTSC",1989,Activision,,,,,,,,,,1,,,
"Double Dragon",,3f482acc1914c6bc92fd1fd823d6ed10c7ca65a8,,,,,,"Video PAL",1989,Activision,,,,,,,,,,,,,
"Double Dragon",,251e02ac583d84eb43f1451d55b62c7c70e9644f,,,,,,"Video NTSC",1989,Activision,,,,,,,,,,,,,
"Double Dragon",,8cdc4d61583ca8580025a9dc82da4a6ebf174128,,,Fisticuffs,,,"Video NTSC",2003,"King Atari",,,"[Double Dragon]",,,,,,,1,,,
"Double Dragon",,bbed576abbfa4489bfce8506fb986b69f6a93570,,,Fisticuffs,,,"Video NTSC",2003,"King Atari",,a,"a 1; [Double Dragon]",,,,,,,1,,,
"Double Dunk",,8e2ea320b23994dc87abe69d61249489f3a0fccc,,,,,,"Video NTSC",1989,Atari,,,,,,,,,,,,,
"Double Dunk",,78bba6d28b86f5ec080a6eae17d20ee5b25d63d7,,,,,,"Video PAL",1989,Atari,,,,,,,,,,,,,
"Dragon Defender",,794625475863c52259478ebd928ead829c1aaee3,,,"Im Schutz der Drachen",,,"(1983) (Starsoft) (PAL) [!]",,,,,,,,,,,,,,,
"Dragon Defender",,64b85f9845e5097ec4d06847cbfbc9e0e371e3ce,,,,,,"Video NTSC",200x,Ariola,,,,"NTSC - Jentzsch, Thomas",,,,,,,,,
"Dragon Defender",,e474ad1864df56750ded71e9e457051eabfb03ee,,,,,,"Video PAL",198x,"Ariola-Rainbow Vision",,,,,,,,,,,,,
Dragonfire,,b446381fe480156077b0b3c51747d156e5dde89f,,,,,,"Video NTSC",1982,Imagic,,,,,,,,,,,,,
Dragonfire,,de33eecf30e39c5a68db9afc3c866a35cc739ca1,,,,,,"Video PAL",1982,Imagic,,,,,,,1,,,,,,
Dragonfire,,eb83eae60621f3a6dd790cdf425feb65e800647c,,,"Dragonfire Easy 1",,,"Video NTSC",2004,"Engelhardt, Steve",,,[Dragonfire],,,,,,,1,,,
Dragonfire,,1bdd2d9cd673def75afdeb5aee2838c4351b8e8b,,,"Cheese 98",,,"(Dragonfire Prototype) (Imagic)",,,,,,,,,,,,,,,
Dragonfire,,7dffde1b8ccfd7af68645c4d74f5204b3c13c973,,,,,,"Video PAL",1982,Imagic,,,,,,,,,,,,,
Dragonfire,,a3328b0b0411cff6f6eab0d4550ce45017927878,,,"Dragonfire Sadistic",,,"Video NTSC",2004,"Engelhardt, Steve",,,[Dragonfire],,,,,,,1,,,
Dragonfire,,4d8208c6077b3660c88157862a9f1edea1ded8a2,,,"Knight's Quest",,,"(Dragonfire Hack)",,,,,,,,,,,,,,,
Dragonfire,,d6ff5f7a3413f1e3167a4b9dd4cc4e3bb1ebd291,,,,,,"(1982) (Imagic) [a1][!]",,,,,,,,,,,,,,,
Dragonfire,,3a6a045b5426a6090ff21db13aff1b7dde675990,,,"King Arthur",,,"(1983) (Starsoft) (PAL) [!]",,,,,,,,,,,,,,,
Dragonfire,,f2552afca24083cc9552e8b9c0beba419ac19dc3,,,"Dragonfire Easy 2",,,"Video NTSC",2004,"Engelhardt, Steve",,,[Dragonfire],,,,,,,1,,,
Dragonstomper,,9283e892dca1ad463443d347c99826bd623e0fdc,,,,,,"Video NTSC; (Part 1 of 3)",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,d0777b4572903756c25559538ecde1a301a0b003,,,,,,"Video NTSC",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,91c412690f15470514b9144a89c76efe4649a9b5,,,,,,"(1982) (Starpath) [a1]",,,,,,,,,,,,,,,
Dragonstomper,,ae414cf9123c8dbc5cb5184b93384fd5968b1f18,,,"Excalibur Demo",,,"(SuperCharger) [b1]",,,,,,,,,,,,,,,
Dragonstomper,,284bf47ba81f59783ae39db867e0b5a5dec9dcb6,,,"Excalibur 39",,,"(SuperCharger) [b1]",,,,,,,,,,,,,,,
Dragonstomper,,0f4bed960092061a5e3a8a118118793b16b902b4,,,,,,"Video PAL; (Part 1 of 3)",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,3a62efe2584961001062d93a9d331be2ffc6c8d7,,,"Dragonstomper Preview",,,"Video PAL",1982,Starpath,,a,"a 1; [Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,56944147fd494f8734460a89925cd945c1c7c5a5,,,,,,"Video PAL",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,9d515c70bb2498b44fd46f129f10be03b73c937c,,,"Excalibur 39",,,(SuperCharger),,,,,,,,,,,,,,,
Dragonstomper,,02e9d791e9957507ca75febf0df2d7bdff3fe257,,,"Dragonstomper Preview",,,"(1982) (Starpath)",,,,,,,,,,,,,,,
Dragonstomper,,7a893558f01e21b4708622cbc4b4db30c849acc6,,,"Dragonstomper Preview",,,"Video PAL",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,eaea4c24280cf11e11d62bbbe5c0c74448f497e8,,,"Excalibur Demo",,,(SuperCharger),,,,,,,,,,,,,,,
Dragonstomper,,b463d3da55cfa27c4f75550afcd07bcf28683d26,,,,,,"Video NTSC; (Part 3 of 3)",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,f909013e1b6edc24389cdf315fde515cfb4d37df,,,,,,"Video NTSC",1982,Starpath,,a,"a 1; [Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,1f00e06ae2f42e59637d73b37b9ccc3b130ede13,,,,,,"Video NTSC; (Part 2 of 3)",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,6080703b9f16357e581be69a6154ac7186a91fac,,,,,,"Video PAL; (Part 2 of 3)",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,586dca0ac896a02195a8dcbaf82da597c40f776e,,,,,,"Video NTSC; (Part 1 of 3)",1982,Starpath,,a,"a 1; [Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,2762acbdd4792b6322adc36f431f1d2d77409de4,,,"Dragonstomper Preview",,,"Video NTSC",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,aa63009fb7dc4ece8cda3078d37f4e93b326c4df,,,"Dragonstomper Preview",,,"Video NTSC",1982,Starpath,,a,"a 1; [Supercharger Cassette]",,,,,,,,,,
Dragonstomper,,0450f52c501c1018c7f2b8d6f18767daf17bdadc,,,,,,"Video PAL; (Part 3 of 3)",1982,Starpath,,,"[Supercharger Cassette]",,,,,,,,,,
Dragster,,9811a250185b8ea57b2960af8eb370eeff72287c,,,,,,"Video NTSC",1980,Activision,,o,"a 1; o 1",,,,,,,,,,
Dragster,,944c52de85464070a946813b050518977750e939,,,,,,"Video NTSC",1980,Activision,,,,,,,,,,,,,
Dragster,,2fdad16a60cd3a49d3bdfb301b3590f2aaa71da3,,,,,,"Video PAL",1980,Activision,,,,,,,,,,,,,
Dragster,,6d66b1d5e8ead295c2eef29292148f13ac822a30,,,,,,"Video NTSC",1980,Activision,,,,,"Auto Shift",,,,,,,,
Dragster,,bdad08932fd44d4bb61186cd1b7f61dbf5ea3d0f,,,,,,"Video PAL",1980,Activision,,o,"a 1; o 1",,,,,,,,,,
Dragster,,a3ad9e4b84f3a6dbfc027a3a6c26911ad8908861,,,,,,"Video NTSC",1980,Activision,,o,"o 1",,,,,,,,,,
Dragster,,5a1113b39547954a8b2cf15258a5a52612fefb69,,,,,,"(1980) (Jone Yuan Telephonic Enterprise Co) [p1]",,,,,,,,,,,,,,,
Dragster,,ceff67871eeb4eea1f09e681d2d715ab6047d6f5,,,"Drag Race",,,"Video NTSC",2003,"Engelhardt, Steve",,,[Dragster],,,,,,,"Auto Shift",,,
Dragster,,71df34fb4a09438dcd219fc7aa4119705a171942,,,"Drag Race",,,"Video NTSC",2003,"Engelhardt, Steve",,,[Dragster],,,,,,,1,,,
Dragster,,9e76c982d82e7f48767278a5a44ea3698c5df779,,,,,,"(1980) (Jone Yuan Telephonic Enterprise Co) [p1][o1]",,,,,,,,,,,,,,,
Dragster,,e5ebf6fc3be783fbcf158d609533fa387d8d79f5,,,,,,"Video PAL",1980,Activision,,o,"o 1",,,,,,,,,,
"Duck Shoot",,d1437e291fbc1927fcce14abc21a58a423e15368,,,"Kampf um die Schatzinsel",,,"Video PAL",198x,"Starsoft - Quelle",gr,a,"a ka Duck Shoot",,,,,,,,,,
"Duck Shoot",,34143a6cab40d9f9dfdb63dc0ef6fbbdfb05f955,,,,,,"(Kampf um die Schatzinsel) (1983) (Starsoft) (PAL) [b1]",,,,,,,,,,,,,,,
"Dukes of Hazzard",,c061d753435dcb7275a8764f4ad003b05fa100ed,,,,,,"Video NTSC; (proto)",1983,Atari,,,,,,,,,,,,,
"Dukes of Hazzard",,c4fbc23d5ea5b95899af83837dedac3aa73d7381,,,"Better Dukes of Hazzard",,,"Video NTSC",2003,OutofGas,,,"[Dukes of Hazzard]",,,,,,,1,,,
"Dumbo's Flying Circus",,d16eba13ab1313f375e86b488181567f846f1dc4,,,,,,"Video NTSC; (proto)",1983,Atari,,,,,,,,,,,,,
Dune,,5e2b2d07dba3692db0ec0582b0a2cb4c2b6ad31f,,,,,,"Video NTSC; (proto)",1984/07/10,Atari,,,"[Very Early Demo]",,,,,,,,,,
"E.T. The Extra-Terrestrial",,54828526fc7bb796bb42eb5413e049fcb34e21d7,,,,,,"Video PAL",1982,Atari,,,,,,,,,,,,,
"E.T. The Extra-Terrestrial",,9531da1ecac18242cae4cb8763b9e7df55682b9f,,,"E.T. on Acid",,,"(E.T. Hack)",,,,,,,,,,,,,,,
"E.T. The Extra-Terrestrial",,f374ae7fd35f3f08294c4e670e37ce13c739210a,,,"E.T. The Extra Testical",,,"Video NTSC",2001,"Samuel, Christian",,,[E.T.],,,,,,,1,,,
"E.T. The Extra-Terrestrial",,9e34f9ca51573c92918720f8a259b9449a0cd65e,,,,,,"Video NTSC",1982,Atari,,,,,,,,,,,,,
"E.T. The Extra-Terrestrial",,6d17f13a289dcc936a919a1dbd7d415e843c30eb,,,,,,"Video NTSC",1982,CCE,br,,,,,,,,,,,,
"E.T. The Extra-Terrestrial",,8e3e7f8c861b7a365d6cbbb4d787bf0747bf1749,,,"E.T. - Pits Hack",,,"Video NTSC",19xx,"Stilphen, Scott",,,[E.T.],,,,,,,1,,,
"E.T. The Extra-Terrestrial",,f8023b9e90e7f6c29451821edf00eab0f560fd6a,,,,,,"Video PAL",1982,Atari,,a,"a 1",,,,,,,,,,
"Earth Dies Screaming",,1f834923eac271bf04c18621ac2aada68d426917,,,,,,"Video NTSC",1983,"20th Century Fox",,,,,,,,,,,,,
"Earth Dies Screaming",,e71071d99f5877a498d53df48c4065e7fd1e07aa,,,,,,"Video PAL",1983,"20th Century Fox",,,,,,,1,,,,,,
"Edtris 2600",,25fb0cf33672721d6f3dfad07a6f05e193510448,,,Edtris,,,"(1994) (Ed Federmeyer) [o1]",,,,,,,,,,,,,,,
"Edtris 2600",,2681b456e5e3f0d8cb3f57752fd08e7831ed6c77,,,,,,"Video NTSC",1994,"Federmeyer, Ed",,,,,,,,,,,,,
"Edtris 2600",,162e896c105e4c3821bc1a9453ead80b231537f4,,,,,,"Video NTSC",1995,"Federmeyer, Ed",,,,,,,,,,,,,
Eggomania,,5b1a7dc9c5a6b7523f26a91ad9edb30467aff573,,,,,,"(1983) (Carrere Video-Teldec) (PAL)",,,,,,,,,,,,,,,
Eggomania,,68cbfadf097ae2d1e838f315c7cc7b70bbf2ccc8,,,,,,"Video NTSC",1982,"US Games",,,,,,,,,,,,,
"Elevator Action",,bab872ee41695cefe41d88e4932132eca6c4e69c,,,,,,"Video NTSC; (proto)",1983,Atari,,,,,,,,,,,,,
"Elevators Amiss",,abb3dc4271de9afab52a787afefa73e7d380fd88,,,"Elevators Amiss 20070607",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,56516fe43c4dc582c05704f77aa5b773d1423fb6,,,"Elevators Amiss 20070401",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,1c9f98cf3272b6fcd9c5e3df606f53d46b59c664,,,"Elevators Amiss 20061127",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,18b25e17f28e9df10d3c214e8d86f01911576ca4,,,"Elevators Amiss 20061012",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,9f8bfa02f97bb99905441813570812500eab6e80,,,"Elevators Amiss 20061009",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,16b6fd36af8d40b7083d9ce32250587da5407a59,,,"Elevators Amiss 20061025",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,a26cb60c95562bd63c9dd7902ec88d0c1f029647,,,"Elevators Amiss 20061109",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,8542d4f7e46858c1e6e8c09767e73d12717ed4b2,,,"Elevators Amiss 20070419",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,b5d29f734becc70403647a743b5fa31bdee4323c,,,"Elevators Amiss 20070411",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,a9769410649bd2862c8eb907a56e69cc4a4a34f2,,,"Elevators Amiss 20070416",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,f69051fc1ddfaae6d9c943582a93aa623c81b41b,,,"Elevators Amiss 20070414",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,f29c81424f6dbd4a9a0f582c6dd56e7007eb18ec,,,"Elevators Amiss 20070412",,,"(Bob Montgomery) [a1]",,,,,,,,,,,,,,,
"Elevators Amiss",,68a8b8e2baf8050eb9ec233a208dad8b5f8f41d9,,,"Elevators Amiss 20070416",,,"(Bob Montgomery) [a1]",,,,,,,,,,,,,,,
"Elevators Amiss",,7444e2d071e1b4f95575b70d35e31e8691716f96,,,"Elevators Amiss 20061121",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,70a192e8c42de04eb160eaa22438d7264d3ed0ea,,,"Elevators Amiss 20070325",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,c4f0b0ad09fb573eda03918b6c8add685838ded1,,,"Elevators Amiss 20070320",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,b0310652f625a13c4441183570c85dbe9f92f955,,,"Elevators Amiss 20061112",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,c770cbe6a776373f8e9ac6c1db4f39bc63f2673a,,,"Elevators Amiss 20070409",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,53ebdbb1c5dc8c4770871a4882ad28b56a2b6456,,,"Elevators Amiss 20061011",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,c3cb520f1bd1e7e5ef8cba7b30b93ff67b9dfffe,,,"Elevators Amiss 20070430",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,47b1b3404a8462d9cd7e73dd184ee9ed8c0afb1f,,,"Elevators Amiss 20070412",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,6334a119c3206b47dde2ffd1797b6f509c331a82,,,"Elevators Amiss 20070225",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Elevators Amiss",,2b9bc35d2be997dda26052b3a22fa3c45d7aca33,,,"Elevators Amiss 20070413",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Eli's Ladder",,5d7e1f36121fa28554488ec6151c0594e19625d3,,,,,,,198x,Simage,,b,"b 1",,,,,,,,,,
"Eli's Ladder",,475fc2b23c0ee273388539a4eeafa34f8f8d3fd8,,,,,,"Video NTSC",198x,Simage,,,,,,,,,,,,,
"Elk Attack",,3983e109fc0b38c0b559a09a001f3e5f2bb1dc2a,,,,,,"Video NTSC; (proto)",1987,Atari,,,,,,,,,,,,,
"Encounter at L-5",,205af4051ea39fb5a038a8545c78bff91df321b7,,,"Encounter at L5",,,"Video NTSC",1982,"Data Age",,,,,,,,,,,,,
"Encounter at L-5",,6b1e0787ef595af5f85fef3bf780553b3fba4c7d,,,,,,"(1983) (Gameworld) (PAL)",,,,,,,,,,,,,,,
Enduro,,0a2fc2f048a9904799df26db1e17ffedad8ff302,,,,,,"Video PAL",1983,Activision,,,,,,,,,,,,,
