"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,6eb2b00259a53e2aa7e796c91b26045d8eff9e0b,,,AceDOS128,@,,"v 1.1",2010/05/22,MIRKOSOFT,@,,,,,,,,,,,,
@,,6ef8d11df786b00397f33cb3f69d5b602e475aa0,,,"128 Data Maker",@,,,19xx,"Dick Best",@,,"[40-80 column]",,,,,,,,,,
@,,721e23d57e1cf30bb1ded1e39ad1c70bda710ee3,,,"Sysinfo c128",@,,,2010,Mirkosoft,@,,,,,,,,,,,,
Dominoes,,729df99fe55553bfc3e88122742f1827c4ebf342,,,,,,(19xx)(-)[b],,,,,,,,,,,,,,,
@,,72fda59f1a9258e6ee68da2ed1c4a3ccffc95792,,,"geoWrite v2.1 & geoPaint",@,,,1987,"Berkeley Softworks",@,,,,,,,,,,,,
@,,7451e36abe2272922c12126590fbe90ea2afb2b3,,,Mah-Jong,@,,,19xx,@,@,,[SDA],,,,,,,,,,
@,,7460d113e3395cde9fed1eb7897b7a2e908044d8,,,"Dragon's Tower",@,,,19xx,Massoft,@,,,,,,,,,,,,
@,,7466711da10fd2dd3ab7e13ccb16ad96feacec05,,,"BusyPack 128 Økonomisystem",@,,"(Disk 1 of 3)",1985,DSC,@,,[Opstartsdiskette],,,,,,,,,,
"Mind Forever Voyaging, A",,74cbc3fd4102296b9b8b3c7e14f14f9c8ccba8d2,,,"A Mind Forever Voyaging",,"Mind Forever Voyaging, A","(Side B)",1985,Infocom,,,"[80 column]",,,,,,,,,,
@,,7629c4227368269aed64678c6514d96899f88a5d,,,"Ultima V: Warriors of Destiny",@,,"(Disk 2 of 4 Side B); (Underworld)",1988,"Origin Systems",@,,,,,,,,,,,,
@,,77fa0ffa9c42e6379394aa94eb8157c1d0f8f4fb,,,"Palace Gate",@,,"(Side A)",1986,Infocom,@,a,"a utoboot; [80 column]",,,,,,,,,,
Trinity,,77fa0ffa9c42e6379394aa94eb8157c1d0f8f4fb,,,"Palace Gate",,,"(Side A)",1986,Infocom,,a,"a utoboot; [80 column]",,,,,,,,,,
@,,78fdfd02dea9c3b8b1d451ab687d88b575d28b36,,,"Home Designer",@,,"v 2.4",1987,"James R. Kendall",@,a,"a utoboot",,,,,,,,,,
@,,7934d5454f7dde8ce8c3220e2079d977c19efef3,,,"C128 Demo #1",@,,,1988,Sphinx,@,a,"a 1",,,,,,,,,,
Backgammon,,7a7719f240e0bbfc0f9cb299bd2075e66c66a71b,,,Backgammon,,,,1989,"Gerhard Maier",de,,"[80 column]",,,,,,,,,,
@,,7b6f77ed8b042fe88b72e29957f300854f791650,,,"Burst Copier 1571",@,,,19xx,@,@,,"[80 column]",,,,,,,,,,
@,,7c64b585fcdeaddda69f214f944dc454a5da4677,,,"C128 World Record",@,,,1988,"New Formula Crew",@,a,"a 1",,,,,,,,,,
@,,7c6b49e3bd531ecfd2a171ca31fc9ff5365a7b50,,,"Envoy Terminal",@,,"v 2.3; Copyright Public Domain",1986/08/05,"Jim Webb",@,,"[80 column]",,,,,,,,,,
"World at War",,7ce6fe4a74948a829ad8fba0a797a65423c118c0,,,"World at War",,,,19xx,"Darren Duffy",,,,,,,,,,,,,
@,,7e7934cc2d0c040bccf27f515ea55ac7e18d1e22,,,Bureaucracy,@,,"(Side B)",1987,Infocom,@,,"[80 column]",,,,,,,,,,
@,,801896b3d60a3434aa8b3ae6b39e87d76b1de757,,,"Oh! Thello",@,,"Copyright Shareware",1990,"Digital Daze Electronics",@,,"[80 column]",,,,,,,,,,
"Kiss 128",,8046224f96cf0f48e889c13122e4563f356ce3f6,,,"Kiss 128",,,,19xx,,,b,"b 1",,,,,,,,,,
@,,80fb720bfda4051fbf6ee3544bf4177f8e579d0a,,,"Prince's Quest",@,,,19xx,@,@,b,"b 1",,,,,,,,,,
@,,813c91984178a5a4e56fec0a884feb719f1b40a8,,,"Volksterm II 128",@,,,19xx,@,@,,"[80 column]",,,,,,,,,,
@,,81d46de0be9f5ef15e349c6515304e78e644c2a3,,,"Oh! Thello",@,,"Copyright Shareware",1990,"Digital Daze Electronics",@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,832c47496371a6b96f6c31c3344643452f703286,,,"De-PSID 128",@,,,19xx,@,@,,"[80 column]",,,,,,,,,,
@,,83c5ea24ba8a2a276142837a27c4b05c761dbb1d,,,VDC-FLI,@,,,2011/06/12,"Akronyme Analogiker",@,,,,,,,,,,,,
@,,84e527b413f92c8af14a05159f7ce92ef564df00,,,"AA BBS 128",@,,"v 12.5; (Disk 3 of 6)",1990,"Nick Smith",@,,[source],,,,,,,,,,
"Fighter, The v1.0",,857023553f222d01418e6cd8d67c03a38e29d55f,,,"The Fighter",,"Fighter, The","v 1.0",19xx,"Troy Warr",,,,,,,,,,,,,
@,,864f3effcaba7fb7a3344cab1455951b3a4e08cb,,,Last,@,,"v 8",19xx,Mastertronic,@,a,"a 1",,,,,,,,,,
@,,866189c3512f92b5be1d4f1402e186856b5e4743,,,Puncher,@,,,1992,Erasoft,ar,,,,,,,,,,,,
@,,86b509890528a4b46afddc0028e4651cea86dd03,,,"Adventure Games 128",@,,,19xx,@,@,a,"a 4",,,,,,,,,,
@,,880c0d74c230fa905e713f5796e56c1e6d902753,,,"FontMaster 128",@,,"v rev1.3; (Disk 2 of 3); (Spellmaster)",1987,Xetec,@,,"[80 column]",,,,,,,,,,
@,,88225bfc1d5d04e82760c1c8beb17a621d5f5c55,,,"Ultima V: Warriors of Destiny",@,,"(Disk 2 of 4 Side A); (Britannia)",1988,"Origin Systems",@,,,,,,,,,,,,
@,,8859f248d76020564cf481da42c0eb4b56301af2,,,"World at War",@,,,19xx,"Darren Duffy",@,,,,,,,,,,,,
@,,896726d0e9813f63697732ea21b57c0ca878a558,,,"AA BBS 128",@,,"v 12.5; (Disk 6 of 6)",1990,"Nick Smith",@,,"[40-80 column]",,,,,,,,,,
@,,896b5aeb2573ca6da3976fd17db4c1785ce460ed,,,Bureaucracy,@,,"(Side A)",1987,Infocom,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,8a7a37ced16174804f56582a8e8acaac19c942c7,,,"FontMaster 128",@,,"v rev1.3; (Disk 1 of 3); (Program)",1987,Xetec,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,8a858f51a028a48f7a7adab950cbfa7df675853a,,,"Relcan 128",@,,,19xx,@,@,,"[80 column]",,,,,,,,,,
@,,8d3183aa617896a684d0d7477f761b62dc699c13,,,"Dir squeezer 128",@,,,19xx,@,@,,,,,,,,,,,,
@,,8dceb511591de5e57684575cc3d8df4166c06543,,,"Palace Gate",@,,"(Side B)",1986,Infocom,@,,"[80 column]",,,,,,,,,,
Trinity,,8dceb511591de5e57684575cc3d8df4166c06543,,,"Palace Gate",,,"(Side B)",1986,Infocom,,,"[80 column]",,,,,,,,,,
"Commodore 1571 Test & Demos Diskette with C128 DOS Shell",,8e452d7bccb36c3b72210092b50b516af806f704,,,"Commodore 1571 Test & Demos Diskette with C128 DOS Shell",,,,19xx,Commodore,,a,"a utoboot",,,,,,,,,,
@,,8e59e943f4d6519527cd5f809e48a517bc98b16e,,,"The Fighter",@,"Fighter, The","v 1.0",19xx,"Troy Warr",@,,,,,,,,,,,,
@,,8e6cb3f1943cdfea8d8ee2433c6885fc4d88bf71,,,"80 Column Games 2nd Relase",@,,"Copyright Shareware",1994/03,"Tim Dotson",@,a,"a 1; [80 column]; [autoboot]",,,,,,,,,,
@,,8e9ad293aed7f077ba22d885f8abc61d98d08e4a,,,"A Mind Forever Voyaging",@,"Mind Forever Voyaging, A","(Side B)",1985,Infocom,@,,"[80 column]",,,,,,,,,,
"Kik-start 2",,8f0f0a6a1b3bab64bf5e9392e1350538f386d7b8,,,"Kik-start 2",,,,1985,Mastertronic,,,,,,,,"Golden Griffin",,,,,
@,,90000d750bb9570b9c231c99bca0e9680b3538a6,,,"Brett-Games 128",@,,,19xx,@,@,a,"a 7",,,,,,,,,,
@,,92daf7276a5f1a24a97c9c432b4fb29fae6f2208,,,"AA BBS 128",@,,"v 12.5; (Disk 1 of 6)",1990,"Nick Smith",@,,[source],,,,,,,,,,
@,,92ff736565e8036554c5c8d6e13ccbed5037c9d3,,,"FontMaster 128",@,,"v rev1.3; (Disk 2 of 3); (Spellmaster)",1987,Xetec,@,,"[80 column]",,,,,,,,,,
@,,94891c25e96ea4d63d49e9b65dffc013c1c9d0bf,,,Burgerwhop,@,,"Copyright Public Domain",19xx,"Copeland, Brian L.",@,,"[80 column]",,,,,,,,,,
@,,954eb27e0a0c7d26cb6e131085732890bdb932d2,,,"Convertitore per Speedscript 128",@,,,19xx,@,it,,,,,,,,,,,,
"Yahtzee.80 v1.0",,955c70e8c5621272d3189c31f516f081850f6dd5,,,Yahtzee.80,,,"v 1.0",1985/11/04,"John Teeple",,,,,,,,,,,,,
@,,95b4d094a6a53c3aa11a56185a5d5a5ae76a3d87,,,"gateWay 128",@,,,1996,"Creative Micro Designs",@,,"[Req GEOS]",,,,,,,,,,
@,,964d04d1cfda0433d5166426d0cd47d3ef97b203,,,"Kiss 128",@,,,19xx,@,@,b,"b 2",,,,,,,,,,
@,,96d16ac020a6fe12c40b2ebdfa6417198c172a6b,,,"PET Speed 128",@,,"v 2.4",19xx,@,@,,,,,,,,,,,,
@,,96e53c70b7bbe12c45633db5f173d13986d63702,,,"Interlace Video Demo 2",@,,,2007,"Willie, Robert",@,,,,,,,,,,,,
"Elite 128",,9707c6eb44bcb6781c790b7dd70098213a611942,,,"Elite128 v0.8",,,(1985)(Firebird)(de),,,,,,,,,,,,,,,
@,,9720f26ea17b157ce578942679a39526fe3865b1,,,"Der Hexer",@,,"v 1.3nd",1988,"Lutz Vieweg",@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,9732d148635e64e7dcae4d78201ba11945531908,,,"VDC Mode Mania",@,,"v 1.1; (Disk 3 of 5); (Side A)",2015/01/13,"Akronyme Analogiker",@,,"[80 column]",,,,,,,,,,
@,,97c00cfbea81f5dcf8c3bda87fd3ba9d65dc48a7,,,"Superscript 128",@,,,1985,Commodore,@,,[Training],,,,,,,,,,
@,,99a47f44b6128580ce4cbda5c4cbcc7d2f75219c,,,"GO65: C65 Startup-Screen on C128",@,,,2011/09/13,Gehtjanx,@,,"[80 column mode]",,,,,,,,,,
@,,9aef7a14e71569433c58c83b46a80c7de3873f2c,,,"Enigma 128",@,,,19xx,@,@,,"[80 column]",,,,,,,,,,
"Phazer v1.0",,9ba479ae5e9059df7f33c3e4bbf2c78757e4414b,,,Phazer,,,"v 1.0",19xx,,,,"[80 column]",,,,,,,,,,
@,,9c4e80979a1f1d6d94dd2da8042d0b78111e5242,,,"RAM-resident Turbo Loader",@,,,2007/04/08,FMan,@,,,,,,,,,,,,
@,,9d837637436964e2d9cf443d6658f21d5e395e41,,,"C128-1571 SD 70 Track Backup",@,,"v 1.0",1988,"Georg Schwarz",@,,"[80 column]",,,,,,,,,,
"Galactic Empire",,9e7eb94cf0205a5bfd4e0e1240616ec91c4c335b,,,"Galactic Empire",,,,1987/03,"Paul Kellam",,,"[80 column]","Bob Dodson",,,,,,,,,
@,,9ebe001645d8b4abc93cd3dd81f25b328642475d,,,"Dice Poker",@,,"Copyright Public Domain",19xx,"Avanz, Louis",@,,,,,,,,,,,,
@,,9f5190b5534f7b2c71c49adbc73aad8109888f74,,,"Wumpus 2.0",@,,,1996,"Reinhard Kratzberg",de,a,"a 2; [80 column]",,,,,,,,,,
@,,9f8dd606934eab6d1a10d05ff687cd6842779db6,,,Colorez,@,,"v 2.0",1988,"B-Ware Computer Systems",@,,"[80 column]",,,,,,,,,,
@,,a051a2f6f827cd16b9c9deda7a92de5fb0435c07,,,Bureaucracy,@,,"(Side A)",1987,Infocom,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,a110dd331eefe251effdcfa272faf5680db51973,,,"C128 Diagnostic",@,,"v rev1.4",19xx,Commodore,@,,[325099-01],,,,,,,,,,
@,,a13e5e71c5fdcf24b1ad7fcd6c26a0ec8cc07d4c,,,"Sound Studio 128",@,,"v 3.71",1994/09,"Digital Audio Concepts",@,,"[80 column]",,,,,,,,,,
@,,a1ac4c057bb2fa1155ccc4d7f03971f8649f65f4,,,"Wumpus 2.0",@,,,1996,"Reinhard Kratzberg",de,a,"a utoboot; [80 column]",,,,,,,,,,
@,,a232c8d912c8cae5d9096120669c3782b451c408,,,"GEOS 128",@,,"v 2.0",1988,"Berkeley Softworks",@,,"[40-80 column]",,,,,,,,,,
@,,a2a9511f6e0ac9a017ad1c0b110387e19174dc68,,,Matrix,@,,,1985,PP&S,@,a,"a utoboot",,,,,,,,,,
@,,a43fd638e60f448fd63f9255df7c3538a79d9686,,,"Disk Directory Printer",@,,,19xx,@,@,,,,,,,,"Dale Ray",,,,
Bureaucracy,,a5c018ccecad6867a9740faa130ef14d78376c6e,,,Bureaucracy,,,"(Side B)",1987,Infocom,,,"[80 column]",,,,,,,,,,
@,,a5d7b6d288aa1deadfafa6f3bff83ec7b1cf0491,,,"Sound Studio 128",@,,"v 3.8",19xx,"Digital Audio Concepts",@,,"[80 column]",,,,,,,,,,
@,,a66f551668ff040d9f8ad88d1c3c0ed3eaf7af24,,,"Tic Tac Math",@,,,2003/07/30,Softwolves,@,,,,,,,,,,,,
@,,a69ed643339acdc619330376a9d7c275b54f1e77,,,"DirMenu 128",@,,"v 2.0",19xx,"Joseph Rose",@,,,,,,,,,,,,
@,,a870fddbb0a06781a3612a7cd49f02b136f5e073,,,Unicopy,@,,"v 1.0",19xx,"Jim Butterfield",@,a,"a 2",,,,,,,,,,
Burgerwhop,,a8a6546218b9c3aa0aa7036d4cf60796b4117d16,,,Burgerwhop,,,"Copyright Public Domain",19xx,"Copeland, Brian L.",,,"[80 column]",,,,,,,,,,
@,,ac378e4e0cecb3f28dfb7794f3e0fc9bbf0c77b7,,,"1571 Demo Disk",@,,,19xx,Commodore,@,a,"a utoboot",,,,,,,,,,
@,,acaa9751c03f02b667057f6dae2202d366251f7d,,,"Disk Doctor 128",@,,,1986/02/26,"Kevin Hisel",@,,,,,,,,,,,,
@,,acb9277fa5b14e70df970ae3c7130097effa199e,,,"VDC Demo 3",@,,,1995/03/03,@,@,,,,,,,,,,,,
@,,ad70b8d1454dd85d2387ebbfa8c44fabcd1906f2,,,"Empire 128: Enhanced",@,,,1987/10,"Blakemore, Cleve",@,,[80column],,,,,,,"Binary Legens",,,
@,,ade75c3f92e44b60137f002c26fd90340100eba9,,,"Compute!'s Gazette Sid Player",@,,"v 1.0",19xx,Compute!,@,a,"a utoboot",,,,,,,,,,
"Elite 128",,adf51c2e0d821b0f2c9df3a3966625d2fc521ef7,,,"Elite128 v0.9",,,(1985)(Firebird),,,,,,,,,,,,,,,
@,,ae7c20de13e42a8f648f4bab5eebaac251e8b9f9,,,Tetris80,@,,"Copyright Public Domain",1991,"Echo Magnetic Media",@,a,"a utoboot; [80 column]",,,,,,,,,,
"Brett-Games 128",,ae952420286df620a056153a9ba516baf945da4c,,,"Brett-Games 128",,,,19xx,,,,,,,,,,,,,,
@,,b01878b4ed3a13da66b1ba9133e0baf0842c38ee,,,"SinCore 128 Public 1.0",@,,,2013/04/30,MIRKOSOFT,@,,,,,,,,,,,,
@,,b0a9320db1a820ee047ec5e24aeaa7933a9e8606,,,"Prototerm 128",@,,"v 4.0",1987,B-Ware,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,b0dd909cc042df35fe0309eb144576d48ab1fa18,,,Burgerwhop,@,,"Copyright Public Domain",19xx,"Copeland, Brian L.",@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,b1d37759764b5d0b98fcd5a1a255ec38c70bc414,,,Bureaucracy,@,,"(Side A)",1987,Infocom,@,a,"a 1; [80 column]; [autoboot]",,,,,,,,,,
@,,b2a5d1a03a90a78a3888afc334e7bcec57090a07,,,"1571 Demo Disk",@,,,19xx,Commodore,@,a,"a 1; [autoboot]",,,,,,,,,,
@,,b3ae431521b7197a22ed2c692a89f60fa2761e5f,,,"gateWay 128",@,,,1996,"Creative Micro Designs",@,a,"a 4; [Req GEOS]",,,,,,,,,,
@,,b3cfd8508b887e9c7e72ed2b0c44fe63e6b44ac4,,,"C128 Diagnostic",@,,"v rev1.1",19xx,Commodore,@,,,,,,,,,,,,
@,,b40052ca06555e71b88a4f5e49de0509e13482fc,,,C64-Emulator,@,,"v 2",2000/12/31,@,@,,,,,,,,,,,,
@,,b461d66fd6324615891625d777a6b1e6e5aef1ae,,,"1351 Mouse Demos",@,,"v 102486",1986/10/24,Commodore,@,a,"a utoboot",,,,,,,,,,
@,,b4a52b2fe2f0316582fbeeac42d3d4747d39c214,,,"Nothing Else Matters 128",@,,,2011/11/21,"King Durin",@,a,"a utoboot",,,,,,,,,,
@,,b513640e214308c1a141bb01847fe33b51a98073,,,Trinity,@,,"(Side A)",1986,Infocom,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,b570fbe0429ef742591775b056128c197ee857be,,,Unzip128,@,,"v 2.15",2000,"Errol Smith",@,,"[80 column]",,,,,,,,,,
@,,b6236a53322ac5222c055b938aa7073fa0cf3a48,,,"Adventure Games 128",@,,,19xx,@,@,a,"a 2",,,,,,,,,,
@,,b6a9cff7eb21a4989e1407b8b4577370dd5c214d,,,Maggot,@,,,2002/08/13,Softwolves,@,,,,,,,,,,,,
@,,b713c99122397fd96e02b73ee94e19a26d41b67e,,,"CPM System Fast",@,,,1987/05/28,Commodore,@,,,,,,,,"Linards Ticmanis",,,,
@,,ba111f46b5d75d5d1c7686365c702af600dd138a,,,"BusyPack 128 Økonomisystem",@,,"(Disk 3 of 3)",1985,DSC,@,,[Datadiskette],,,,,,,,,,
@,,ba6e7e7817b4958a40b23d032da33667f1430d37,,,"Mah-Jongg Solitaire",@,,"v 2.0",1989/07/29,"Kurt Tappe",@,a,"a 1; [autoboot]",,,,,,,,,,
"Mikes Maze",,bb4daab4b2e0f5c771cc380a0012476018b3d967,,,"Mikes Maze",,,,19xx,"Mike Deming",,,,,,,,,,,,,
@,,bb8962f60405d1c8401196955ed3c28e669d054b,,,"Speedscript 128",@,,,19xx,"Charles Brannon & Bob Kodadek",@,,"[80 column]",,,,,,,,,,
@,,bbf91e0d32b006914d1acab407541251f29cccd3,,,AceDOS128,@,,,2010/04/07,MIRKOSOFT,@,,,,,,,,,,,,
@,,bd3a68644d11943515c772f84222527f473d7177,,,Hearts-128,@,,"Copyright Public Domain",19xx,"John Zielinsky",@,,"[80 column]",,,,,,,,,,
"Mah-Jongg Solitaire v2.0",,bd742bb83bf95f6afdb367d61722f05a4231f887,,,"Mah-Jongg Solitaire",,,"v 2.0",1989/07/29,"Kurt Tappe",,,,,,,,,,,,,
@,,be024a9014537a84d4847abb0e572a9d6487a534,,,Tetris80,@,,"Copyright Public Domain",1991,"Echo Magnetic Media",@,,"[80 column]",,,,,,,,,,
@,,be262f94ed28dd069eb1d904b3c9737104649414,,,"CPM System",@,,"(Side A)",1987/05/28,Commodore,@,,,,,,,,,,,,
@,,bf3efdff4bafe8f6a79ef611506aff407211b91a,,,"Das Ding",@,,,1988,"Christian Nöth",de,a,"a utoboot; [80 column]",,,,,,,,,,
@,,bfc826184d1b731e1968b50d7cc2b1e4b1d3513e,,,"Brett-Games 128",@,,,19xx,@,@,a,"a 5",,,,,,,,,,
@,,bfef65552db476607e1100c238b205b782515684,,,Unicopy,@,,"v 1.0",19xx,"Jim Butterfield",@,,,,,,,,,,,,
@,,c1e54d6ce977a27f4533d255f3fe52827d83869d,,,"VDC Mode Mania",@,,"v 1.1; (Disk 2 of 5); (Side A)",2015/01/13,"Akronyme Analogiker",@,,"[80 column]",,,,,,,,,,
@,,c2159ed0cda644d84ae5fc5c5e23f7257209be61,,,"FontMaster 128",@,,"v rev1.3; (Disk 3 of 3); (Supplement)",1987,Xetec,@,,"[80 column]",,,,,,,,,,
Tetris80,,c2a03c4b7e79d435f3a84c227740c544a2bdc8e4,,,Tetris80,,,"Copyright Public Domain",1991,"Echo Magnetic Media",,a,"a 1; [80 column]",,,,,,,,,,
"Unzip128 v2.13",,c2f147654f84426508fca1cbec4ed6d64abc1903,,,Unzip128,,,"v 2.13",1998,"Errol Smith",,,,,,,,,,,,,
@,,c3140de8bd9948bd2ebf4a5e596e1dcba5408b84,,,"The New 128 SID Player",@,"New 128 SID Player, The",,1988/06,"James Derry",@,,,,,,,,,,,,
@,,c3db43fdbc2b8f162bbc940bd7a5106a4e0abbc1,,,"Klondike Jones",@,,,199x,"Maurice Jones & Fender Tucker",@,,"[80 column]",,,,,,,,,,
@,,c3f4f2d6e6b5ec0b81e1171a89b9bb9bf1ff9066,,,64Hz-Viewers,@,,,2001,"The Dreams",@,,,,,,,,,,,,
@,,c40ae97916fe28bc90d5b972851c960f19129cc2,,,"Tic Tac Math",@,,,2003/07/30,Softwolves,@,,,,,,,,,,,,
@,,c66435dbda1e705ef0b616047a07942219bf962b,,,Backgammon,@,,,1989,"Gerhard Maier",de,a,"a 2; [80 column]",,,,,,,,,,
@,,c69a992233a0f7cb0cf2aa2ad7f56e5cb29bf607,,,Solitaire-80,@,,,1992/08,"Aaron Peromsik",@,a,"a 1; [80 column]",,,,,,,,,,
@,,c7149ed420d95faa1ab2ecb4a536f5e6effd45e3,,,"C128 Diagnostic",@,,"v rev588121",19xx,Commodore,@,,,,,,,,,"arness 326070-01",,,
@,,c773afb533adcefe4e76742b734435fab9375c3e,,,"Adventure Games 128",@,,,19xx,@,@,a,"a 7",,,,,,,,,,
@,,c7b4580cfdab79df93c5907ae68e11579c539e56,,,Chardef,@,,"v 2.32",1992/08/12,Erasoft,@,,,,,,,,,,,,
@,,c831043cf5dbfd384b6c614c016109429888cd4d,,,"Disk Noser 128",@,,"v 1.5",1987/03/09,"Ed Parry",@,,"[80 column]",,,,,,,,,,
@,,c8904ea9af4287b204784fea5b90dd405b67735c,,,"Adventure Games 128",@,,,19xx,@,@,a,"a 10",,,,,,,,,,
@,,c938f6702f2952e7bd0740031181a76fd33a2e9e,,,"ACE BIOS BETA version 1",@,,,2010/12/24,MIRKOSOFT,@,,,,,,,,,,,,
@,,c9a7027f2f48126d85cc930f9cf28dd3b2ffa1c9,,,"geoSpell 128",@,,,1988,"Berkeley Softworks",@,,,,,,,,,,,,
@,,cafb6a2e6953969db7d3a7ffe3653aa6e6d8fb6f,,,Unzip128,@,,"v 2.13",1998,"Errol Smith",@,,"[80 column]",,,,,,,,,,
@,,cc056c36e6a8d31997410b21809ebbbe07cfbee4,,,"CPM System",@,,"(Side B)",1987/05/28,Commodore,@,,,,,,,,,,,,
@,,cd65fb37064c3103ac13d04207fb01a076f2a190,,,"DesTerm 128 v2.01 Beta Test Release",@,,,199x,"Matthew Desmond",@,,"[80 column]",,,,,,,,,,
Bureaucracy,,ce58e09220bf4abb1b8101d01093359731c44200,,,Bureaucracy,,,"(Side A)",1987,Infocom,,a,"a utoboot; [80 column]",,,,,,,,,,
@,,cf75291503f32e2a8bd400a878e7659ead43fbc2,,,"Connectrix & Maggot",@,,,2002,@,@,,"[80-40 column]",,,,,,,,,,
@,,cf76772e52716729d89a0c25d3a17047210c5f74,,,"VDC Mode Mania",@,,"v 1.1; (Disk 5 of 5); (Side A)",2015/01/13,"Akronyme Analogiker",@,,"[80 column]",,,,,,,,,,
@,,d014a8a17fbde3adf7bdddce4cca89b1218df407,,,"Unicron II",@,,,1990,"Dashoey, E.",@,,,,,,,,,,,,
@,,d018817fd918b7a1a6524dc037801c9b4d482ad4,,,Phazer,@,,"v 1.0",19xx,@,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,d0b526d9eef460c14fbb9f382c28fc8852baf47b,,,"Casino 128",@,,"Copyright Public Domain",19xx,"Stephen Ross",@,a,"a utoboot",,,,,,,,,,
@,,d13663cf12834335de53e8bb5155e3c1ff4da848,,,"Power SID 128",@,,,1991,"Aaron Peromsik",@,,"[80 column]",,,,,,,,,,
@,,d13663cf12834335de53e8bb5155e3c1ff4da848,,,"Power SID 128",@,,,1991,"Aaron Peromsik",@,a,"a 1; [80 column]",,,,,,,,,,
@,,d1a999283792808a9d29a7e64619b516208ccaa9,,,"Logistic Map 128",@,,,2017/01/21,Graham,@,,,,,,,,,,,,
@,,d1dc32dd8a442283c5c0bfeb14b03047bce25458,,,"CBM Filebrowser",@,,"v 1.6",2013/08/20,nbla000,@,,"[40-80 column]",,,,,,,,,,
@,,d2d7e607c3ecb0d169f0a1cde3bf3672742f60fe,,,ZED-128,@,,"v 0.77",1993,"Craig Bruce",@,,"[80 column]",,,,,,,,,,
@,,d35fab6f6856900fdf0dcb699a4c15a10b6be0bc,,,"Kiss 128",@,,,19xx,@,@,b,"b 1",,,,,,,,,,
@,,d3c7f53efa254601c42353fbc3b6e99f3d4604c1,,,Dominoes,@,,,19xx,@,@,a,"a utoboot",,,,,,,,,,
"Casino 128",,d3fed1b410b41685463bf81de449085ae2670d4e,,,"Casino 128",,,"Copyright Public Domain",19xx,"Stephen Ross",,,,,,,,,,,,,
@,,d483bf06440b1874106afb896141b76c3ea43e99,,,"C128 Disk File 5.0",@,,,1986,"Mike Clark",@,,,,,,,,,,,,
@,,d58a99efc1ba9360748c1034fb87bd602f0ec5ce,,,Othello,@,,"v 1",1986/11/29,Dodger,@,,"[80 column]",,,,,,,,,,
@,,d58ac5cdcd9bfc28ce7e75bbddbcc6bfeb6fd255,,,"Oh! Thello",@,,"Copyright Shareware",1990,"Digital Daze Electronics",@,,"[80 column]",,,,,,,,,,
@,,d61b11e36755eff9e2e6e67328403b6d2f9334d4,,,"VDC Mode Mania",@,,"v 1.1; (Disk 1 of 5); (Side B)",2015/01/13,"Akronyme Analogiker",@,,"[80 column]",,,,,,,,,,
@,,d6ac44d0168d2a379781a0668b0359df782820c3,,,"CPM System Fast",@,,"(Side A)",1987/05/28,Commodore,@,,,,,,,,"Linards Ticmanis",,,,
@,,d6b8fa5dd52b8cbb237640e52ad82a77339767d0,,,"AA BBS 128",@,,"v 12.5; (Disk 5 of 6)",1990,"Nick Smith",@,,"[40-80 column]",,,,,,,,,,
@,,d6e527480bda1362a0ebb587b451b4fc923677ae,,,"Adventure Games 128",@,,,19xx,@,@,a,"a 6",,,,,,,,,,
@,,d70d6b0c8c2f408286ce0ea9edcfe6c5cf1af60a,,,"DesTerm 128",@,,"v 2.0; Copyright Shareware; (Side A)",199x,"Matthew Desmond",@,,"[80 column]",,,,,,,,,,
@,,d791ac71d695eb47207cbe0a95fd02595b3c2316,,,"Invaders 128",@,,,19xx,Spiceware,@,,,,,,,,,,,,
@,,d7e59c29a60d5cd1b5ad8fbad8136288abc5ffad,,,"Kik-start 2",@,,,1985,Mastertronic,@,a,"a 1; [autoboot]",,,,,,,,,,
"Rocky Horror Picture Show, The",,d907afb524263876c16af9f0610d1503eb109b13,,,"The Rocky Horror Picture Show",,"Rocky Horror Picture Show, The",,1986,CRL,,,,,,,,,,,,,
@,,d9145bf401e5a7e23276f83b10f51a3ae7fc3c1b,,,"Compactor 128",@,,,19xx,@,@,,,,,,,,,,,,
@,,d9b535787b653666b51792b8cec9bd30e75c4c55,,,Backgammon,@,,,1989,"Gerhard Maier",de,,"[80 column]",,,,,,,,,,
@,,da8851745b90dfafe4e05b2bf4e8e224b553170a,,,"C128 Diagnostic",@,,"v rev789010",19xx,Commodore,@,,,,,,,,,"arness 326070-01",,,
@,,db858d003d7d08cce77bbae5745f9b174f5c34a5,,,"M.A.R.C.A. 128 Disk 2",@,,"Copyright Public Domain",19xx,MARCA,@,a,"a utoboot",,,,,,,,,,
