"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,891c594d5a0d55de9c29e2784b68381091c58954,,,"Vectrex YM-Sound: Bubble Bobble 3",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,8a15a82ca8856a422d4824e961b0395f1224946d,,,"Manu's Incomplete Games: Volume 3: B.E.T.H.",@,,"Copyright Public Domain",200x,"Parssinen, Manu",@,,,,,,,,,,,,
@,,8b5c55c13e659d05d54789d5018c160b0316fda1,,,"Vectrex YM-Sound: Bubble Bobble: Diamond Room",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,8bba6705e6f69f55ab6d105eac2fd5b0c0d16d9f,,,Spike,@,,,1983,GCE,@,,,,,,,,,,,,
@,,8bd8d9ccecb1fc22d36291383cf3eb23175e4b11,,,"War of the Robots",@,,"Copyright Freeware",2003,"Fury Unlimited",@,,,,,,,,,,,,
@,,8c07f9db3b5eefb993efa36da08ca83dc645b162,,,Tsunami,@,,"Copyright Public Domain",2001,"Tumber, Christopher",@,a,"a 2",,,,,,,,,,
@,,8cab85b0ae3e892150e692a01491163a30de943d,,,"Vectrex Bootstrap Loader",@,,"Copyright Public Domain",1985,"Woolsey, Jeff",@,,,,,,,,,,,,
@,,8d2617fc6bb31e037ecc67ad85178cc0932bfefe,,,"Test Cartridge rev. 4",@,,"Copyright Public Domain",1982,@,@,b,"b 1",,,,,,,,,,
@,,8d5a0b53194455eaf7179b9677b057562e9ac410,,,"Tank Demo 1",@,,"Copyright Public Domain",19xx,@,@,,,,,,,,,,,,
@,,8dfe96cb1161f972e11903fc1e72aadb1cb2847f,,,Scorefont,@,,,2002/08/26,"Parssinen, Manu",@,,,,,,,,,,,,
@,,8f35bac5e8e0fc4ad7291bbfe5ae6e693272de06,,,"Art Master",@,,,1983,GCE,@,,[lightpen],,,,,,,,,,
@,,9060ce5ceed5163ea905e857fe5847f4d132438a,,,Labyrinth,@,,"v rev1; Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,907b004e554200973a5ae854194d023322c716eb,,,"VecFLASH: Memory",@,,"v 1.0; Copyright Public Domain",19xx,"Herbert, Alex",@,,,,,,,,,,,,
@,,90a0557d7bf761c2eaa30a154d2494845388ec6a,,,"3-D Demo",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,91b0cb5ce4cf25878144aee6516c01742890bcb1,,,"Performance VX",@,,,2003,"Revival Studios",@,,,,,,,,,,,,
@,,92d26f1a4dfc11bf724f57a1d8863b6a1b2a3ff2,,,"Solar Quest",@,,,1982,GCE,@,b,"b 1",,,,,,,,,,
@,,9340244989dd922d93db92cc33fd169d33587b0d,,,Bedlam,@,,,1983,GCE,@,b,"b 3",,,,,,,,,,
@,,93620e3dd374935e33afa9751a7268ec95472b03,,,"Pokemon Demo 1",@,,"Copyright Public Domain",2000,"Parssinen, Manu",@,,,,,,,,,,,,
@,,9366bbf17fb44a28fe0e1db2f4c0b8c31ce0cfe8,,,"Vecmania Part 1",@,,"Copyright Public Domain",1999,"Dondzila, John",@,a,"a 1",,,,,,,,,,
@,,93e33ca1d276d62eedad646827cd1dbc5bca2f49,,,"Spike Hoppin'",@,,"Copyright Public Domain",1998,"Dondzila, John",@,b,"b 1",,,,,,,,,,
@,,9681dc5d38a31cb0d0c6c3bd0fc76bfdde531cce,,,"Web Warp",@,,,1983,GCE,@,,,,,,,,,,,,
@,,969d5ec7d7aba9ac25e54069149d9586217ab63d,,,"Mail Plane",@,,"Language proto",1983,GCE,@,b,"b 1",,,,,,,,,,
@,,993d03e92844ba56d07819d9e062e4db9c924d17,,,Repulse,@,,"Copyright Public Domain",1999,"Dondzila, John",@,,,,,,,,,,,,
@,,9a36dedaf3023eb4137367d92e0e31e198b2bc68,,,"Manu's Boxer: Animated training",@,,"Copyright Public Domain",200x,"Parssinen, Manu",@,,,,,,,,,,,,
@,,9b40748fb9e395f70d1266f1a40828331f1d4012,,,Vectrexians,@,,"Copyright Public Domain",1999,"Tuts, Kristof",@,,,,,,,,,,,,
@,,9c6ed40a420461919344a3207974a4b70c948685,,,"Armor Attack",@,,,1982,GCE,@,,"[spinner controller]",,,,,,,1,,,
@,,9e2221ce5f75b49a084c284cc9db0df4cc8a62ea,,,Berzerk,@,,"Language proto",1982,GCE,@,,,1,,,,,,,,,
@,,9e5d23cb7ef111394e1804e105b6dd277c062df6,,,"3-D Narrow Escape",@,,,1983,GCE,@,,,,,,,,,,,,
@,,9f5b0b5e6caf6d887d3637ace70ad6a6258b999d,,,"Pole Position",@,,,1983,GCE,@,,,,,,,,,,,,
@,,9f60aef3dd8a8b1106f85a8edf4d653a0b515732,,,"Vecmania Part 1",@,,"Copyright Public Domain",1999,"Dondzila, John",@,,,,,,,,,,,,
@,,a0cca9bd43d3a4f17cf8d6c8df5f197a3aa1145a,,,"Vectrex YM-Sound: Turrican 1",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,a10ffb6efdf32a63f7c4da8bb0b7f8d5fd6cdb98,,,"Rockaroids Remix: 3rd Rock",@,,"Copyright Public Domain",1996,"Dondzila, John",@,a,"a 1",,,,,,,,,,
@,,a118510a934184762a032326bb105e2de084a5c1,,,Verzerk,@,,"Copyright Public Domain",2002,"Herber, Axel",@,,"[Berzerk hack]",,,,,,,,,,
@,,a19302b9539275ebfa680d4102bb2ee0bc5d6789,,,"Manu's Incomplete Games: Volume 5: Ztagger",@,,"Copyright Public Domain",200x,"Parssinen, Manu",@,,,,,,,,,,,,
@,,a23815d23094ee05be9c543231d119669323ac13,,,Sound1,@,,"Copyright Public Domain",19xx,@,@,,,,,,,,,,,,
@,,a246f1d94a5b062b60784787a1d6d499b21c10cd,,,Hyperchase,@,,,1982,GCE,@,,,,,,,,,,,,
@,,a51491355711171c93e27a7f4146f7e99df4f950,,,"Vectrex YM-Sound: NO",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,a8158b5d9015efc3bf9b321dc476344a4998cd4a,,,"Vectrex YM-Sound: Dr Who theme",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,a8cbab762eba29fbb532cffa37e140035e6eefa6,,,"Star Trek: The Motion Picture",@,,,1982,GCE,@,,"[controller hack]",,,,,,,1,,,
@,,a96144bb36a94eb0a2f981701213ce59791185d1,,,"Mine Storm",@,,,1982,GCE,@,,,,,,,,,RLB,,,
@,,a990578e7b3fb3d6a81a3d4e534898609dd41c13,,,"Polar Rescue",@,,,1983,GCE,@,b,"b 1",,,,,,,,,,
@,,a9c1b8475d76bb3c1a1facb852b7a4c2d6dc72ab,,,Tsunami,@,,"Copyright Public Domain",2002,"Tumber, Christopher",@,,,,,,,,,,,,
@,,aa1aa811c9ce5e19f43b78a6531cdd0e707337bd,,,"Blitz!: Action Football",@,,,1982,MB,@,,,,,,,,,,,,
@,,ab2c7e308eca62604e763f6254ba3d01c4966a97,,,"Exec Rom Dumper",@,,"Copyright Public Domain",2000,"Habot, Ronen",@,,,,,,,,,,,,
@,,abf12b7798d790576aa2ae17bd9ed52e6f14b373,,,"Star Fire Spirits",@,,"Copyright Public Domain",1999,"Dondzila, John",@,a,"a 1",,,,,,,,,,
@,,acab2b661c005775456efaebb4ddfd54aa0cab71,,,"Vector Vaders",@,,"Copyright Public Domain",1996,"Dondzila, John",@,b,"b 1",,,,,,,,,,
@,,ad3f28070ecf045f2419208715f7f956ef7bfc06,,,Vix,@,,"Demo 1; Copyright Public Domain",2001,"Tumber, Christopher",@,,,,,,,,,,,,
@,,ae1d16609ddd6f414aa0ca54838ade1efdef6e84,,,"Vectrex Maze",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,ae56133ffcbdecf5489af53c5238aacefa9d74db,,,"Vecsports Boxing",@,,,2002,"Parssinen, Manu",@,,,,,,,,,,,,
@,,af22b2d6af67fe099449240509f43489494e9a77,,,"Vector Vaders Remix",@,,"Copyright Public Domain",1999,"Dondzila, John",@,,,,,,,,,,,,
@,,af48bfb1f8158ce09cbb787500cd3acc79faf102,,,Vimpula,@,,"Copyright Public Domain",2002,"Parssinen, Manu",@,,,,,,,,,,,,
@,,af938f05214d3516b45c7589ffe0b7cab58736eb,,,"Vectrex YM-Sound: Hey, Music Lover",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,afd01651101e21de5afbf3fc493f6ad51deb007f,,,"Missile Lords",@,,"Copyright Public Domain",2001,"Tumber, Christopher",@,,,,,,,,,,,,
@,,aff1e9b2a1ef1fa5e4422875e771df225bc5dfeb,,,"Manu's Incomplete Games: Volume 4: Yoehl: Saga of Pathrk",@,,"Copyright Public Domain",200x,"Parssinen, Manu",@,,,,,,,,,,,,
@,,b0ae20ceaef6e60c3ebac95fa85defd2571ee067,,,"Vectrex YM-Sound: Great Giana Sisters: Ingame",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,b19afa5e412bb1e8dd80e1158074efe78003f8ff,,,"Battle Earth Terror Hazard",@,,"v 4; Copyright Public Domain",2000,"Parssinen, Manu",@,,,,,,,,,,,,
@,,b1d6af5d9b697de41773253873337aa63aaed55f,,,"Climax Slideshow",@,,,2008/12/24,"Revival Studios",@,,,,,,,,,,,,
@,,b2432b5fdad1c4c1043edd647a26a4b76376b763,,,"Mike's Molecules",@,,"Demo 1; Copyright Public Domain",1985,"Blackwell, Mike",@,,,,,,,,,,,,
@,,b32fdda57a2a97afb7b3d25ae085c7f7049a1d01,,,"VecSports Kingpin Bowling",@,,"v 0.3; Copyright Public Domain",2002,"Parssinen, Manu",@,,,,,,,,,,,,
@,,b456780dfbb2a5ec46feb7eba05d3b1c0f589b1b,,,"Mine Storm",@,,"v 2.00; Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,b46c7e0aab9e84ba5939be619c62f5f0291e1795,,,"Vectrex YM-Sound: Misfits 1",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,b59668b3ba446abf964e6bba57063f86cbcedd7f,,,"Space Frenzy",@,,,2006,"Dondzila, John",@,,,,,,,,,,,,
@,,b61a8e84e379489e191395c9ee08bd04399a04c0,,,"War of the Robots: Bow to the Queen",@,,"Copyright Freeware",2003,"Fury Unlimited",@,,,,,,,,,,,,
@,,b7bd8c8003c60535e1e776758f5c289aa9a77e81,,,"Polar Rescue",@,,,1983,GCE,@,a,"a 1",,,,,,,,,,
@,,b83fa76da4e4bbe861be821c4eb78abd8c9657b9,,,"Spike's Water Balloons",@,,"Copyright Public Domain",19xx,"Dondzila, John",@,a,"a nalog version",,,,,,,,,,
@,,b9bbf5bb0eac52d039a4a993a2d8064b862c9e28,,,"Vectrex BIOS",@,,,1982,GCE,@,,,,,,,,,,,,
@,,b9dc68ef0f573476518f6f543641c67a3fe4cded,,,"Patriots III: BALListics Busters",@,,"Copyright Public Domain",1996,"Dondzila, John",@,,,,,,,,,,,,
@,,ba48b40d4745b9cc2a0c1fb2e8d7c64057915049,,,"Spike Goes Skiing",@,,"Copyright Public Domain",1998,@,@,,,,,,,,,,,,
@,,bb89953e586009e43b774df2baf519e5e7183ebd,,,"3-D Crazy Coaster",@,,,1983,GCE,@,b,"b 2",,,,,,,,,,
@,,bd8cd7cc527844fd7620ac5e6e82579d5f5dd0a0,,,"Vector Vaders",@,,"Copyright Public Domain",1996,"Dondzila, John",@,a,"a 1",,,,,,,,,,
@,,bf1242593c1fa08e8c3670cb6e4b8d517863d02e,,,"Dual Vectrex Test #1",@,,"Copyright Public Domain",1983,@,@,,,,,,,,,,,,
@,,bff4a25d0bd5a8cc78dec96e82cf6d0902fb1de8,,,"SAW Gallery 2",@,,"Copyright Public Domain",1999,"Tumber, Christopher",@,,,,,,,,,,,,
@,,c12ec6421f8dc5b615dc2768be9831e32f036097,,,"Vectrex YM-Sound: Ghouls 'n' Ghosts",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,c226d78301dbe40f2194c165f2124d5afa885be4,,,"Engine Analyzer",@,,,1983,GCE,@,,[lightpen],,,,,,,,,,
@,,c390f580f841b2702274565521385879b8d9fd1a,,,"Omega Chase",@,,"Copyright Public Domain",1998,"Tumber, Christopher",@,,,,,,,,,,,,
@,,c3f305fe0e28de4d5cd82690ec4d457a34c5b159,,,"Dark Tower",@,,"Language proto",1983,GCE,@,b,"b 1",,,,,,,,,,
@,,c6c40b4f56d6f84cb64758d00a745496e3e81d68,,,"Mine Storm",@,,,1982,GCE,@,o,"o 1",,,,,,,RLB,,,
@,,c7bca23e90e6f8ade5c668f7ff55c6c72c2a0871,,,"Dual Vectrex Test #2",@,,"Copyright Public Domain",1983,@,@,,,,,,,,,,,,
@,,c8f9bef26068134f501819e423f01b73c27a4893,,,Rip-Off,@,,,1982,GCE,@,b,"b 1",,,,,,,,,,
@,,c9b79f1ba30dcbce5a068b606a97775cf863fe0a,,,"Star Castle",@,,,1983,GCE,@,,,,,,,,,,,,
@,,cab4882d9ed324926080dc56ca0dd39842692fde,,,Tsunami,@,,"Demo 1",2001,"Tumber, Christopher",@,,,,,,,,,,,,
@,,cb10decd63a2f0f1bb111912bc19886db6d99baa,,,"Space Ship",@,,"Copyright Public Domain",2000,"Parssinen, Manu",@,,,,,,,,,,,,
@,,cbd72904b4395a19fab41a612005d61ef4dbee86,,,"Vectrex YM-Sound: YM001",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,cbe092d64f7d2d780eafef0b0e5dd18ec5b5f38b,,,ZZZ-UNK-VecVoice,@,,,2002,"Hutchinson, Richard",@,b,"b 1",,,,,,,,,,
@,,ccbcc13539e202767f0fc86e57cc5d9f16934cf8,,,"Vectrex YM-Sound: Ghosts 'n' Goblins 8",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,cd96f7abf10baf4597962ccc4e16bbc8e44a9447,,,"This is Just a Non-Playable Demo",@,,"Copyright Public Domain",1999,"Balazs, Martin",@,,,,,,,,,,,,
@,,d07078b67a880c99da75af132736767c817b957e,,,"Vectrex YM-Sound: Great Giana Sisters: Bonus",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,d0797366e16163cf326930dd2281eecdf4cda170,,,Vix,@,,"Copyright Public Domain",2002,"Tumber, Christopher",@,,,,,,,,,,,,
@,,d0db028d166997667fb2bd5363f16ce058dcca5d,,,Revector,@,,"Copyright Public Domain",2004,"Aker, Craig",@,,,,,,,,,,,,
@,,d182eac5a54ffc642fcbe4a495c7c09f87b43585,,,"Star Ship",@,,,1982,GCE,@,,,,,,,,,,,,
@,,d20129539b4104e73041baa2a84c0a1cf6cc48f4,,,Labyrinth,@,,"v rev3; Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,d3d831630e4b5208ae3090c5d63b7b481c31bc7d,,,"Vaboom! + Vectrace",@,,"Copyright Public Domain",2000/07,"Habot, Ronen",@,,[vaboom!],,,,,,,,,,
@,,d4680b4188e550931d198c12c244b8e32a420c28,,,"Manu's Incomplete Games: Volume 1: Nonagalf",@,,"Copyright Public Domain",2003,"Parssinen, Manu",@,,,,,,,,,,,,
@,,d50bad595610608ad8fd149f2d277539cb83eb25,,,"Battle Earth Terror Hazard",@,,"v 1; Copyright Public Domain",2000,"Parssinen, Manu",@,,,,,,,,,,,,
@,,d6336b23282cc8c8e821b3c904461329f38da33f,,,"Vectrex YM-Sound: Axel F: Beverly Hills Cop",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,d6b388b3951e34971c1b00c7fdf8dd00ad52df09,,,"Star Hawk",@,,,1982,GCE,@,,,,,,,,,,,,
@,,d73c00316d04b7699b56c6b3434447d2038e8f25,,,"Vectrex YM-Sound: Bubble Bobble 1",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,d758e942b0aa36ef2a19a0860bcdeafcff514734,,,"Vectrex YM-Sound: Real Ghostbusters",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,d7ac5d05a905ad2717a3955c11ec85b7815f7f82,,,"Vecsports Boxing",@,,"Demo 1; Copyright Public Domain",2000,"Parssinen, Manu",@,a,"a 1",,,,,,,,,,
@,,d8ccf60a49eaa2a305f31f1b4fff3b5104c7e83b,,,"SAW Gallery 3",@,,"Copyright Public Domain",1999,"Tumber, Christopher",@,,,,,,,,,,,,
@,,dbb0b378aacc2a18dfb476aa99ab00d6ab395205,,,"Dark Tower",@,,"Language proto",1983,GCE,@,,,,,,,,,,,,
@,,dcfb19042054f31ad22e728cff6768443cb81d34,,,"Collision Test",@,,"Copyright Public Domain",2000,"Parssinen, Manu",@,,,,,,,,,,,,
@,,ddcbb461dd2773f997c5ce8a1725703998ea0d2f,,,"GCE Game Pack 2",@,,"v 0.1; Copyright Public Domain",200x,@,@,,,,,,,,,,,,
@,,ddfa44536f5a7a6e7d1f53cf4cffeee8655d2d8b,,,"Web Wars",@,,,1983,GCE,@,b,"b 1",,,,,,,,,,
@,,de06ba7358ffc2ef8027f0403c7a94fdeba85d6f,,,"ZZZ-UNK-VecVox Driver",@,,"Copyright Public Domain",19xx,"Herbert, Alex",@,b,"b 1",,,,,,,,,,
@,,deb719de9b354625dcce2ab33e85626d34ad0bdb,,,"Vectrex YM-Sound: Bebop Best",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,e0900be6d6858b985fd7f0999d864b2fceaf01a1,,,"Mine Storm",@,,,1982,GCE,@,,,,,,,,,Karrsoft,,,
@,,e3418055f1e79a2300572c557e71bf2ce8badbfa,,,"Test rev4",@,,"Language proto",1982,GCE,@,,,,,,,,,,,,
@,,e49826a5ab04007a93a5e163a1ca5ef3cb51e487,,,"Blitz!: Action Football",@,,,1982,MB,@,b,"b 2",,,,,,,,,,
@,,e4badd494ed548721328ef869d33ad70e3e522c9,,,Berzerk,@,,,1982,GCE,@,,,,,,,,,,,,
@,,e4f5739c9f9ed054963a6535ed0b2a067f1ced95,,,"Armor Attack",@,,,1982,GCE,@,a,"a 1; [spinner controller]",,,,,,,1,,,
@,,e7c86f9d3414f271c015fedccdd4c9cc8f06f021,,,"Vectrex YM-Sound: Bebop",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,e7e0a8d12cf7b7451c7f643e8a793e47295f4d31,,,"3-D Narrow Escape",@,,,1983,GCE,@,b,"b 2",,,,,,,,,,
@,,e81f3e64cca103f64f78757c0bc563520ed41307,,,"Disc Duel",@,,"Demo 1; Copyright Public Domain",1997,@,@,,,,,,,,,,,,
@,,e881db60389f8c2fb6c1be7ed8dddb375b768578,,,"Mine Storm",@,,,1982,GCE,@,b,"o 1; b 1",,,,,,,RLB,,,
@,,e9cb3f6317509a41c7bfb05fc4e832245ef7dce8,,,"SAW Gallery 1",@,,"Copyright Public Domain",1999,"Tumber, Christopher",@,,,,,,,,,,,,
@,,ea08fbf848b9194d56ecd65d15b9d65f6c645467,,,"Vectrex YM-Sound: Pac-Mania 2",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,eb15f5c90c7c312a799816aa9f69c6fc27063ece,,,"Dark Tower",@,,"Language proto",1983,GCE,@,,[64k],,,,,,,,,,
@,,eb76f860130f8cc87826fa931350467760511213,,,"Armor Attack",@,,,1982,GCE,@,,,,,,,,,,,,
@,,ec486280f8f875411e02e57e7f526c37751ccc0b,,,"Vectrex YM-Sound: Commando: High Score",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,ed22d2adbe8b3d8fa7e0404482c8bc1bf01c68dc,,,BCOR-FTS,@,,"Demo 1; Copyright Public Domain",1997,"Cowgill, Clay",@,,,,,,,,,,,,
@,,eec5741ae85ae10e4a0ba78ef7ee29468b223140,,,V-Frogger,@,,"Copyright Public Domain",2001,"Salomon, Christopher - Woloch, Kurt",@,,,,,,,,,,,,
@,,efd6e59bb1afcfde966f0d89d8d7821592f00b23,,,"Curved Lines",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,f03a9f4075881a32f30cb926f651f14bade85995,,,"Manu's Incomplete Games: Volume 2: VecSports Kingpin",@,,"Copyright Public Domain",2002,"Parssinen, Manu",@,,,,,,,,,,,,
@,,f1b2a5072850f882c126974eb95ff7c9ecfa04be,,,Vix,@,,"Copyright Public Domain",2002,"Tumber, Christopher",@,a,"a 1",,,,,,,,,,
@,,f1efee6d3e83200e0b52faa2851e2bcb99ae4931,,,Spinball,@,,,1983,GCE,@,b,"b 1",,,,,,,,,,
@,,f29559a75b057a91abd6fe68fc637bbaa7f81424,,,ZZZ-UNK-MP,@,,"Demo 1",19xx,@,@,,,,,,,,,,,,
@,,f3c899a3ff925725f7b5c52cd07fc91936fa5f4f,,,Taulukko,@,,"Copyright Public Domain",2002,"Parssinen, Manu",@,,,,,,,,,,,,
@,,f3d2fa2c1e78da1f615692631e09eee1e4be1884,,,"Star Trek: The Motion Picture",@,,,1982,GCE,@,b,"b 1",,,,,,,,,,
@,,f4aa288a6170ff2e3fb49ddafcf0953e1488bdf5,,,"Birds of Prey",@,,"Copyright Public Domain",1999,"Dondzila, John",@,,,,,,,,,,,,
@,,f4d2a7a2ca4560e8e68bf87ff31e12ce4f8e1229,,,"Star Fire Spirits",@,,"Copyright Public Domain",1999,"Dondzila, John",@,,,,,,,,,,,,
@,,f521611b349ab2bda09440dfad4e8dd454d7dea2,,,Rounders,@,,"Demo 1",2001/02/24,"Habot, Ronen",@,,,,,,,,,,,,
@,,f6a50dc6d7dbb1017b3461bcd9f3304f10a88f86,,,"Mine Storm",@,,,1982,GCE,@,b,"o 2; b 1",,,,,,,RLB,,,
@,,f6f26beb20bb364761a9466ff4087c7b9713d048,,,"Pitcher's Duel",@,,"Language proto",1983,GCE,@,,,,,,,,,,,,
@,,f78d62da701372c92acbfabf622f8c011e45daae,,,"Space Wars",@,,,1982,GCE,@,b,"b 1",,,,,,,,,,
@,,f7d289918d5a7856885cfa55a7a77abf04f4f048,,,"Fortress of Narzod",@,,,1982,GCE,@,b,"b 1",,,,,,,,,,
@,,fab0ec8c7c0b61188c34f90b4eb48ce81c47efde,,,"GCE Game Pack 1",@,,"v 0.1; Copyright Public Domain",200x,@,@,,,,,,,,,,,,
@,,fb136954a87febd6cbbc8a0054fe8131964a2471,,,"Battle Earth Terror Hazard",@,,"v 2; Copyright Public Domain",2000,"Parssinen, Manu",@,,,,,,,,,,,,
@,,fb6e71c031aba0efeb332fd5d0379d403a92f5ff,,,"Philly Classic 3",@,,"Copyright Public Domain",2002,@,@,,,,,,,,,,,,
@,,fbfd58464d42986d10f1b37f321071ec74525469,,,"Dark Tower",@,,"Language proto",1983,GCE,@,,,,,,,,,"Fred Taft",,,
@,,fc20ab8e4c31ecb06e52f575102d246024ffca87,,,"Pythagorian Theorem",@,,"Copyright Public Domain",2003,"Mitchell, Rob",@,a,"a 1",,,,,,,,,,
@,,fc8527c3ee6af51a366538d6b0c731553514f735,,,"3-D Scrolling Demo",@,,"Copyright Public Domain",2001,"Tumber, Christopher",@,,,,,,,,,,,,
@,,fc8918a8941b83e7f03ce3d9c4ea237bee6ce948,,,Paratroopers,@,,"Copyright Public Domain",2002,"Dondzila, John",@,,,,,,,,,,,,
@,,fd5d9f3346072490b70801db18459165705692a0,,,Vix,@,,"Copyright Public Domain",2002,"Tumber, Christopher",@,a,"a 2",,,,,,,,,,
@,,fd601edf0582c377e161df90de154bbe1e9f0e27,,,"Zoom & Rotate",@,,"Copyright Public Domain",2000,"Parssinen, Manu",@,,,,,,,,,,,,
@,,fea63075a476088328c3c0fb8b5f6c58e383d01b,,,"Vectrex YM-Sound: Madonna's Get Into The Groove",@,,"Copyright Public Domain",1998,"Salomon, Christopher",@,,,,,,,,,,,,
@,,fec113dfd3931f14a6e7cad225571860f9a7221f,,,"Polar Rescue",@,,,1983,GCE,@,o,"a 1; o 1",,,,,,,,,,
