"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,2aec2b75e44c076b17e5afb374104da26ac2fa18,,,"Europa Sensen. Europe War. Battle Front Europe",@,,"(Disk 1 of 2)",1992,Koei,jp,,,,,,,,,,,,
@,,2b099fe74c5c83ff2577aa493775bf73f3fd2547,,,"The Games Collection 2",@,"Games Collection 2, The","(Disk 4 of 7)",1988,Eurosoft,nl,,,,,,,,,,,,
@,,2b0b0ff815c07b6832a4380050d2ed32c5bcc383,,,"Can Can Bunny",@,,"v 2; (Disk 1 of 3)",1990,"Cocktail Soft",jp,b,"b 1",,,,,,,,,,
@,,2b305ae1cb587ac7757b8d8301474be52077c05b,,,Nike,@,,"(Disk 3 of 5)",1991,"Cocktail Soft",jp,,,,,,,,,,,,
@,,2bb155f8a0b7a0569d1323f8cc8b197e30508497,,,"Nyanpi. Cats Puzzle",@,,,1989,Compile,jp,a,"a 1",,,,,,,,,,
@,,2bc589c515980ac95cb79a1131add2d815e98ea7,,,"Membership Golf",@,,"(Disk 2 of 2)",1989,Sony,jp,,,,,,,,,,,,
@,,2bfa08db95502ee9bde61c5fe7b6557c0e4aef5a,,,"Star Virgin",@,,,1988,"Pony Canyon",jp,a,"a 1",,,,,,,,,,
@,,2c248ae5069121b92124ee16dedf35dbb8832415,,,"Onryou Senki",@,,"(Disk 3 of 4)",1988,"Software Studio WING",jp,,,,,,,,,,,,
@,,2c4cd1a6ba8f65dfd1b2d7015b2f9d76e04d71b9,,,Goody,@,,,1988,"Opera Soft",es,a,"a 1",,,,,,,,,,
@,,2c4f9305d160b9a0fbc3ee4226983750ee5f1952,,,"Go Othello. Connect Stones",@,,,1989,Konami,jp,,[SCC+],,,,,,,,,,
@,,2c7b7bac3e398ed9a351e52f51f2e287977b3926,,,"Xak III: The Tower of Gazzel",@,,"(Disk 3 of 4); (Game Disk 1)",1991,"Micro Cabin",jp,a,"a 1",,,,,,,,,,
@,,2c9951849a385049018aa4e05df47bf37dfe0c4c,,,"Happy Demo",@,,,19xx,"Merla Soft",@,,,,,,,,,,,,
@,,2c9eb82993ae4406013d945db9643a290f1d491f,,,Columns,@,,,1990,"Telenet Japan",jp,,,,,,,,,,,,
@,,2ca4838f7ad7e6fa6c7b5bdcf2651f23d3dc2e62,,,"Watasiwo Golfni Tsuretette! Play the Golf with Me",@,,"(Disk 5 of 5)",1991,Fairytale,jp,,,,,,,,,,,,
@,,2ca95cee8bce6589dba7f62db03220f22c9846f4,,,"Ray Gun",@,,"(Disk 2 of 6)",1991,Elf,jp,,,,,,,,,,,,
@,,2cb582cead2e3236b2f57a816b6d5da7e7b0434e,,,"Gall Force: Eternal Story",@,,,1987,Sony,jp,,,,,,,,,,,,
@,,2cb956309fc4ce304c43972912ae6455b06d6005,,,Herzog,@,,,1988,"Tecno Soft",@,a,"a 1",,,,,,,,,,
@,,2cbcae15b0b02c96837975ac6f3a28c5f3cf07c9,,,"The Tenor",@,"Tenor, The","Demo 1",1989,@,@,a,"a 1",,,,,,,,,,
@,,2ccd65b135977c49ec125e63b131b481822a9881,,,"Urotsuki Doji",@,,"(Disk 1 of 4)",1990,Fairytale,jp,b,"b 2",,,,,,,,,,
@,,2cd72529bcede03b280eb13e98f0d346ea4a206e,,,"Disc Station: Issue 12",@,,"(Disk 1 of 2)",1990,Compile,jp,,,,,,,,,,,,
@,,2d1639acf305ac34394b9fd3147f1df827f2faa2,,,AcroJet,@,,,1988,"System Soft",jp,,,,,,,,,,,,
@,,2d1880d1f5a6944fcb1b198b997a3d90ecd1903d,,,"Sony HB-F9P Internal Software Part-2",@,,,1986,Sony,jp,,[INTERN2.ROM],,,,,,,,,,
@,,2d528e6d2f00669ff8992691ba3ee1978ed46b25,,,Matrix,@,,"v 1.0",1993,BCN,@,,,,,,,,,,,,
@,,2dad9e21ca98c0839061ddadd0936f485c06bcd0,,,"CAL 2",@,,"(Disk 3 of 5)",1992,"Birdy Soft",jp,,,,,,,,,,,,
@,,2db276a3c4199f30ba802239942bf5e25227bac4,,,"Bishoujyo Daizukan. Girls Library",@,,"(Disk 2 of 3)",1992,"Fairytale - Cocktail Soft",jp,,,,,,,,,,,,
@,,2de915e5a71575d97ce3ddbad8e551a4de29aaea,,,Snatcher,@,,"(Disk 2 of 3)",1988,Konami,jp,a,"a 1; [SCC]",,,,,,,,,,
@,,2e022a1f9e00fc7514468c1489033c87fbb993b2,,,"MSX2, MSX2+ Non Volatile Memory",@,,,19xx,@,@,a,"a 1; [CMOS.ROM]",,,,,,,,,,
@,,2e0436303648097e8e936c5467574aff5e3f1517,,,"King's Valley II: The Seal of El Giza: Edit Contest Version",@,,,1988,Konami,jp,,,,,,,,,,,,
@,,2e2543ac99193f76b4f35463142294c016f0cf3d,,,Kisei,@,,,1987,Sony,@,,,,,,,,,,,,
@,,2e409dc4c86c9e11efdfabb7d68487d9950cd1a8,,,"Hinotori. Firebird",@,,,1987,Konami,jp,,,,,,,,,,,,
@,,2e8a44b46f6c2f757520f513b8a09700674728a4,,,"Playboy: Alles Wat Mannen Boeit",@,,,1987,Powersoft,nl,a,"a 1",,,,,,,,,,
@,,2eb969cb5b5ddbbda52f1b54b060ace7a3676e72,,,"Kami no Machi",@,,"(Disk 1 of 5)",1990,"Panther Software",jp,b,"b 1",,,,,,,,,,
@,,2ee581e84d4086f04109db0dc191b3150cc9238f,,,"Super Deform Snatcher",@,,"(Disk 3 of 3)",1990,Konami,@,,[SCC+],,,,,,,,,,
@,,2eecae40c71a86dca3cfd5a1011dbd94c933bc20,,,"Dennou Gakuen 1: Cybernetic Hi-School",@,,"(Disk 1 of 2)",1990,Gainax,jp,a,"a 1",,,,,,,,,,
@,,2f2b8de82ad69bbef03973428d76ad2825d54b45,,,"The Cockpit",@,"Cockpit, The",,1988,Nidecom,jp,a,"a 2",,,,,,,,,,
@,,2f2c7559a5ba7fb938aba152bd84879c0bd3cae2,,,"Victorius Nine II",@,,,1988,Nidecom,jp,b,"b 1",,,,,,,,,,
@,,2f2cf75fd20baeca6640e4e280b9b7efa63b0a9d,,,"XZR II",@,,"(Disk 2 of 2)",1988,"Telenet Japan",jp,,,,,,,,,,,,
@,,2f557024ab15d02e753f56bda30ec529515eedb2,,,"Yoshida Koumuten Data Library Vol. 1",@,,,1990,"MSX Magazine",jp,,,,,,,,,,,,
@,,2f5a910793026a11b26bb01265b876c476d6db02,,,"Fruta Prohibida",@,,,1988,@,fr,a,"a 1",,,,,,,,,,
@,,2f6dad7a173f436e4fdb1e6bceb3365c4eb152bd,,,"Madoushi Lulba",@,,,1990,Compile,jp,,,,,,,,,,,,
@,,2f6e0a02fcc3d368db142ac837304c18c5226e2f,,,"Hyper Somen. Rice Eating",@,,,1989,Konami,jp,,[SCC],,,,,,,,,,
@,,2f772985d7703c879d51286366d42d46399f4702,,,"Sexy Pictures Puzzel",@,,,1987,Pussy,nl,,,,,,,,,,,,
@,,2fc050dbc44ba9dfb72299129d48e5e5e1c892c3,,,"Star Virgin",@,,,1988,"Pony Canyon",jp,,,,,,,,,,,,
@,,2fc15ef2c728a2472cfa3a34053e07f821dc18d4,,,1942,@,,,1987,Zemina,kr,,,,,,,,,,,,
@,,2fcb35a5f1303ce54072d27607bb7cfb29c540ca,,,Veroveraar,@,,,19xx,@,nl,,,,,,,,,,,,
@,,2fe7a68c9a184ecffde0c402d85fc66f0d861f42,,,"PCX Viewer",@,,"v 1.0",1997,"Ricardo Bittencourt",@,,"[needs MSX-DOS]",,,,,,,,,,
@,,300f20adde3941ab10eb158db48250e8e856a911,,,"Hinotori. Firebird",@,,,1987,Konami,jp,,[RC-747],,,,,,,,,,
@,,302b1960b29af77ff4ce887931ac8d31202c7e89,,,"Les Passagers du Vent",@,"Passagers du Vent, Les",,1986,Infogrames,fr,,,,,,,,,,,,
@,,3030b1d3951483b526d5430f7fb752fbaa8d31ee,,,"Crimson II",@,,"(Disk 1 of 2)",1989,XtalSoft,jp,,,,,,,,,,,,
@,,304bb59b8fcc19fd76b6879331243f42f53fc47d,,,"National Matsushita FS A1F MSX2 BASIC ROM",@,,,19xx,"Matsushita Electric Industrial",jp,,[KANJIBASIC.DSK],,,,,,,,,,
@,,3058757744f393db865f11e105f6e85bef97ac33,,,1942,@,,,1986,ASCII,jp,a,"a 1",,,,,,,,,,
@,,307c1ba3737657fd9f130dd5321ac482903c5264,,,Diablo,@,,,1989,"Broderbund Japan",jp,,,,,,,,,,,,
@,,308d3cfdd7dab63d63d7b34c829c9f43209baa5d,,,Bubbles,@,,,1989,MGF,nl,,,,,,,,,,,,
@,,3096047597cec8dbff197af43741863d3587bf0d,,,"Pooyan New",@,,,19xx,"Gerardin H.",fr,,,,,,,,,,,,
@,,30a3c639d71e61f67bfddcd7cf27225456598a43,,,"Fray: In Magical Adventure",@,,"(Disk 3 of 4); (Game Disk 0)",1990,"Micro Cabin",jp,a,"a 2",,,,,,,,,,
@,,30a812a98388ed90da1494da00ae19c916081347,,,"Dragon Slayer 6: The Legend of Heroes",@,,"(Disk 3 of 5); (Scenario 2 Disk)",1990,Falcom,@,,,,,,,,,,,,
@,,30c7fe07d320abb281ba5d473d853bfa7785248b,,,Snatcher,@,,"(Disk 2 of 3)",1988,Konami,jp,,[SCC],,,,,,,,,,
@,,30dafb6955b0c637d2198550c7c0d50333741bf6,,,"Risiko U.S.A.",@,,,1989,IFI,es,,,,,,,,,,,,
@,,30dd8a90152febcea19b8a44d59f48dec6eb95c3,,,"Haja no Fuin",@,,"(Disk 1 of 2); (Game Disk)",1987,Kogado,jp,a,"a 1",,,,,,,,,,
@,,30f423006d5411a1df5f4d809ecaa20e7087b3a8,,,Galmoon,@,,,19xx,"Maron Team",jp,,,,,,,,,,,,
@,,30f4bd1b5908e4444841c5e8f48eb08adf1ee135,,,"Arcus II: Silent Symphony",@,,"(Disk 2 of 4)",1989,Wolfteam,jp,,,,,,,,,,,,
@,,30fa30381ebc862201f95fa1baea2fdad34bf675,,,"Dragon World",@,,"(Disk 3 of 3)",1986,Idealogic,es,,,,,,,,,,,,
@,,30fec248e6329493cec21a1258101f565fd20996,,,Snatcher,@,,"(Disk 1 of 3)",1988,Konami,jp,a,"a 2; [SCC]",,,,,,,,,,
@,,30fff22e3e3d464993707488442721a5e56a9707,,,"Daewoo X-II CPC-400S MSX Kanji + Hangul Font",@,,,1987,Daewoo,kr,,[KANJI.ROM],,,,,,,,,,
@,,3153ab959b2eafc8852879cd2b2dfed3af5581f6,,,"Fire Hawk: Thexder II",@,,"(Disk 2 of 2)",1989,"Game Arts",jp,a,"a 1",,,,,,,,,,
@,,315fb6c5e562874008b1702e68be8c9c172117f3,,,Arc,@,,"Demo 1",1990,Parallax,nl,a,"a 1",,,,,,,,,,
@,,316250ee77442bfa0826cccbf67b1580e6bed2d0,,,"E.A.S.E.: Philips Desktop",@,,"v 1.1",1988,Philips,it,a,"a 1",,,,,,ouse,,,,
@,,316aff6abfc2fdb90a6c0ef8ba3b9678f215887d,,,Genchouhishi,@,,"(Disk 2 of 2)",1992,Koei,jp,b,"b 1",,,,,,,,,,
@,,3178ed0fa895f706d3a3d7a25573110ad09bfb30,,,Ryukyu,@,,,1989,ASCII,jp,a,"a 1",,,,,,,,,,
@,,318b8b64781ef1a17091bebc7bbca6fe83835404,,,"Toushin Doshi. Toshin City",@,,"(Disk 3 of 8)",1990,"Alice Soft",jp,,,,,,,,,,,,
@,,318d4c6375eb185836b9687fbe3f46f76843f80b,,,"Pink Sox: Issue 06",@,,"(Disk 1 of 2)",1991,"Wendy Magazine",jp,,,,,,,,,,,,
@,,319333dc9f37342802199fe576da759fef66501d,,,"J.B. Harold 3: D.C. Connection",@,,"(Disk 2 of 3)",1989,"Riverhill Soft",jp,a,"a 1",,,,,,ouse,,,,
@,,319412e0a4b6964f910e7093f7a2ef9761326c06,,,"Emerald Dragon",@,,"(Disk 4 of 5); (Game Disk)",1990,Glodia,jp,,,,,,,,,,,,
@,,3194153a9c93aa24b37804a764f112bdef091bf8,,,"Shiryou Sensen. War of the Dead",@,,,1987,Victor,jp,,,,,,,,,,,,
@,,31b8b69de88d84aabdb762af1adeac815723562c,,,"Metal Gear",@,,,1987,Konami,jp,,"[save on disk]; [RC-750]",,,,,,,,,,
@,,31d6a743347ed05fb256e975c1d9d36947b2fa61,,,"Super Deform Snatcher",@,,"(Disk 2 of 3)",1990,Konami,@,,[SCC],,,,,StarCracks,,,,,
@,,31df1f1525c64019643dd351ba838ddedd621af5,,,"Star Wars",@,,,1988,FT-Soft,@,,,,,,,,,,,,
@,,31e2c0b9cfafe425d888fa3c4aadc47737a99be1,,,"New Adam & Eve",@,,,1985,Sony,jp,,,,,,,,,,,,
@,,31ff538a2d772fcb0f24e8fa50bb3fa5911f4bfe,,,"Usa Jong. Babi in the World",@,,,1989,Compile,jp,,,,,,,,,,,,
@,,3202af113265e67e130a0b948dc167a9f9e9cc79,,,"Super Runner",@,,,1987,"Pony Canyon",jp,a,"a 1",,,,,,,,,,
@,,320bc2751c9cfde34452bec8b9ed32f0abb6322a,,,"Rick Dangerous",@,,,1992,"Paragon Productions",nl,,,,,,,,,,,,
@,,32151ddc4303290c09889bf8107493dd34296043,,,Hardball,@,,,1987,Sony,jp,a,"a 1",,,,,,,,,,
@,,32229235366d7467724ebdca219115b438a1899c,,,"Super Cooks",@,,,1989,Compile,jp,,,,,,,,,,,,
@,,3224fdafb0be4f31d825bf86b6fa06a5ac032568,,,"Nobunaga no Yabou: Zenkoku Han",@,,"(Disk 2 of 2)",1987,Koei,jp,,,,,,,,,,,,
@,,322843433f670776173c8e375fe6769786e2b870,,,"Midas OS",@,,,19xx,@,@,,,,,,,,,,,,
@,,323e6dad366fb8e0657d6bf27260eda6789fedc6,,,"Youma Kourin",@,,,1989,"Nippon Dexter",jp,a,"a 2",,,,,,,,,,
@,,3246b9256e8cf4293ca12fc3259d0c813e0dae1a,,,"Shin Ku Gyoku Den. New Legendly Nine Gems",@,,"(Disk 1 of 2)",1988,"Tecno Soft",jp,a,"a 1",,,,,,,,,,
@,,3249c64ed97219ffc7401ed278deccedf33a8cfc,,,"Pumpkin Adventure",@,,,1992,Umax,nl,,,,,,,,,,,,
@,,328293a4ea2004e7ea7d47bbff241e1db1615ce9,,,Ogre,@,,,1987,"System Soft",jp,a,"a 1",,,,,,,,,,
@,,3288894e1be6af705871499b23c85732dbc40993,,,"Sony HB-F500P BASIC BIOS",@,,,19xx,Sony,jp,,,,,,,,,,,,
@,,328c4323932a3868d7a0d02a21340878679f13bf,,,"Watasiwo Golfni Tsuretette! Play the Golf with Me",@,,"(Disk 3 of 5)",1991,Fairytale,jp,,,,,,,,,,,,
@,,32c7cf98feadb689ffb179aae6bdbef7187a40d5,,,"Dragon Knight",@,,"(Disk 1 of 4)",1990,Elf,jp,a,"a 1",,,,,,,,,,
@,,32d90309b020d0fb3f1b64fb5991c2816008c5dc,,,Andorogynus,@,,,1988,"Telenet Japan",jp,,,,Martos,,,,,,,,
@,,32dd4df2b39461c0694f6bb84de0709478a69d31,,,"Gakuen Monogatari. High School Story",@,,,1988,Great,jp,,,,,,,,,,,,
@,,32e0860dab93ec77d18415c9c143cb3d62200f05,,,"Games Collection, The: Quebert",@,,"(Tape 2 Side A)",1988,Eurosoft,nl,,[RUN'CAS-'],,,,,,,,,,
@,,32f742c0fd6216a7bb2e853711ccaf8154ba579a,,,"Digan no Maseki. Digan's Stone",@,,"(Disk 3 of 7)",1989,Artec,jp,,,,,,,,,,,,
@,,330f6abe55cbfa8585d34f7b669e1fe7f09369f4,,,"Disc Station: Issue 04",@,,"(Disk 2 of 2)",1989,Compile,jp,,,,,,,,,,,,
@,,334ef2f052eb9aaf2eff5e742f3028936117727d,,,"Urotsuki Doji",@,,"(Disk 2 of 4)",1990,Fairytale,jp,a,"a 1",,,,,,,,,,
@,,3359fad90d4f12654f7e7d3b98c18ca471317569,,,"Dragon Slayer 5: Sorcerian",@,,"(Disk 4 of 5); (Scenario 3 Disk)",1987,Falcom,jp,a,"a 1",,,,,,,,,,
@,,3373edbafc937192d9d0b7647b29eb2695d667f2,,,"Games Collection, The: Red Dawn",@,,"(Tape 4 Side A)",1988,Eurosoft,nl,,[RUN'CAS-'],,,,,,,,,,
@,,3383a02b01d04f88ff707b878c9b75c76dbd873b,,,"Super Deform Snatcher",@,,"(Disk 3 of 3)",1990,Konami,@,,,,,,,,,,,,
@,,338460029d65ebce0d9119d811187a35c866a958,,,"Turikichi Sampei Burumarine-Hen. Blue Marlin",@,,,1988,Victor,jp,,,,,,,,,,,,
@,,338f01b53df42cd9003a8dd97516b8ed312eb38a,,,"Jack Nicklaus Golf",@,,"(Disk 1 of 2)",1990,Victor,jp,b,"b 2",,,,,,,,,,
@,,33a67c3270d8e94e0fde333244bfe30340310e18,,,"Lenam: Sword of Legend",@,,"(Disk 2 of 4)",1989,Hertz,jp,a,"a 1",,,,,,,,,,
@,,33b83334674d8649cd02bb26d092df738e571518,,,Jesus,@,,"(Disk 2 of 3)",1987,Enix,jp,a,"a 1",,,,,,,,,,
@,,33c21770bfb9c490f02a85e82543d85e2dfb4a94,,,"Tau Beat",@,,"(Disk 1 of 5)",1989,"Champion Soft",jp,,,,,,,,,,,,
@,,33d382644c94e9e79b6950afcced61496857d217,,,"Perry Mason",@,,"(Disk 2 of 2)",1986,Idealogic,es,,,,,,,,,,,,
@,,33d763a858c2dbf35eab1f65ad8f6064ecf5cda9,,,"Nihongo Kotora Striptease. Conquest",@,,,1988,"Nihon Bussan",jp,,,,,,,,,,,,
@,,33e94dac0f9cb73f4a15265bb0166e48183bdb35,,,"Middogarutsu. Mid-Garts Dual Side",@,,"(Disk 4 of 6)",1989,Wolfteam,jp,,,,,,,,,,,,
@,,33eb2c2b88e58c866d8d5e3f5654864f7e106443,,,"Castle Adventure",@,,,1991,"Drack Soft",@,a,"a 2",,,,,,,,,,
@,,34014adb984f97fa35fcc8e738fa6f0d5a752430,,,"Middogarutsu. Mid-Garts Side A",@,,"(Disk 1 of 3)",1989,Wolfteam,jp,a,"a 1",,,,,,,,,,
@,,341369357d24d3083891897e2c1edf9dd305ab3c,,,Columns,@,,,1990,"Telenet Japan",jp,b,"b 1",,,,,,,,,,
@,,3423ac22b391ab800508182d7da17b4612dbb639,,,"The Games Collection 2",@,"Games Collection 2, The","(Disk 2 of 7)",1988,Eurosoft,nl,,,,,,,,,,,,
@,,343567c1dcf61dbcd8f9c1c37f8f69c86416afe0,,,"Games Collection, The: SAR",@,,"(Tape 6 Side B)",1988,Eurosoft,nl,,[RUN'CAS-'],,,,,,,,,,
@,,343594cea3a89a72636336ad1ec3c1a6649c8d07,,,"Dragon Knight II",@,,"(Disk 9 of 9)",1991,Elf,jp,a,"a 1",,,,,,,,,,
@,,343d6ecb9f03fd359b50552cd515de2373a355cb,,,"Sekte, De",@,,,1986,Philips,nl,a,"a 1",,,,,,,,,,
@,,343d794a8b994ac87bb4e87c601e39020dcc5bc5,,,"Birdy World",@,,"(Disk 3 of 3)",1992,"Birdy Soft",jp,,,,,,,,,,,,
@,,345af4dc166f393f739da154401b1bc75b9f7d02,,,"Bank Buster",@,,,1988,Eurosoft,nl,,"[needs MSX-DOS]",,,,,,,,,,
@,,34635bf3518c7b33164f3d96da769c7a01102d28,,,"Wizardry: Proving Grounds of Mad Overload",@,,,1987,ASCII,jp,,,,,,,,,,,,
@,,347e9032407296b40fdc41fba46ff46d7d124855,,,"Zynos on the Adventure Islands",@,,,1991,Grischasoft,@,,,,,,,,,,,,
@,,34a55eb34c38c18b011801d802aa9342d4bf2bfd,,,Burai,@,,"(Disk 3 of 6)",1989,"Riverhill Soft",jp,a,"a 1",,,,,,,,,,
@,,34b21c431586d33ceab4f1915f8380968a39b8db,,,"Dynamite Bowl",@,,,1987,Toshiba-EMI,jp,a,"a 2",,,,,,,,,,
@,,34e349988b9a3455def6d4dadafe63fb3e4626af,,,Navitune,@,,"(Disk 2 of 2)",1989,Kogado,jp,,,,,,,,,,,,
@,,34e6360c662f8e3082cdcf74a91ea66ec4732123,,,"Bedroom Olympics",@,,,1987,"Mega Soft",@,,,,,,,,,,,,
@,,34e6c8e5c332cf458b21351e580dbeefdcb6ff6f,,,"Teachers Terror",@,,,1993,Hegega,nl,,,,,,,,,,,,
@,,34e8a7b4ee44492f09ec12aac52d6d08316fd123,,,"Spiel Borse",@,,,1987,@,nl,,,,,,,,,,,,
@,,34ea65b81e4ae805b7ab902f8185cfce4b625c61,,,"Ginga Eiyuudensetsu",@,,"(Disk 2 of 2)",1989,Bothtec,jp,,,,,,,,,,,,
@,,34f39bd09f67dba5f6d497d10d99629df62466db,,,"Yakyuudo II",@,,"(Disk 4 of 4)",1990,"Nihon Create",jp,,,,,,,,,,,,
@,,34f3eadd9ddc924d9570bda86ec093efa2cbd010,,,"Dragon Slayer 5: Sorcerian",@,,"(Disk 2 of 5); (Scenario 1 Disk)",1987,Falcom,jp,a,"a 1",,,,,,,,,,
@,,35195ab67c289a0b470883464df66bc6ea5b00d3,,,"MSX System v2.1 + MSX BASIC Arabic",@,,,1986,Microsoft,us,,[MSX2.ROM],,,,,,,,,,
@,,3520ce1db4185f3debddaf6de380c2320b012e16,,,Hydefos,@,,"(Disk 1 of 2)",1989,Hertz,jp,,,,,,,,,,,,
@,,352cc663cc8ffb28bc7eab8c359c5a0fa61c13d1,,,"Oujibinbin Monogatari",@,,,1987,"East Cube",jp,,,,,,,,,,,,
@,,352ec8c99fe1397a88ecb3aee6dbb4d121c818e9,,,"Novaxis MSX2-Turbo-R SCSI BIOS version",@,,,1996,"KMcs - MSX Club Gouda",nl,,[NOVAXIS.ROM],,,,,,,,,,
@,,353a60c9c222789051149ec5ec95cb434bf88e95,,,"Games Collection, The: Eagle Control",@,,"(Tape 6 Side A)",1988,Eurosoft,nl,a,"a 1; [RUN'CAS-']",,,,,,,,,,
@,,3562923db063f185c8b1281b0c20b523e3babeed,,,"Dragon Knight II",@,,"(Disk 2 of 9)",1991,Elf,jp,,,,,,,,,,,,
@,,356a936987e62967597ec64a0d35a1e8ad1aa20b,,,"Metal Gear 2: Solid Snake",@,,,1990,Konami,jp,,"[SCC]; [RC-767]",,,,,,,,,,
@,,35728dbd4f7222965e651cdc3c62065634c0c434,,,Psy-O-Blade,@,,"(Disk 2 of 3)",1988,"T&E Soft",jp,,,,,,,,,,,,
@,,357c0c2e9b3b2970c587c96f86a6b7272160f54a,,,"Hinotori. Firebird",@,,,1987,Zemina,kr,,[RC-747],,,,,,,,,,
@,,358082ce9dd1312491cd15019ff42d99dfa4c09b,,,"Ancient Ys Vanished II: The Final Chapter",@,,"(Disk 1 of 2); (Game Disk)",1988,Falcom,jp,a,"a 1",,,,,,,,,,
@,,35824d2921cb73f63d2d76c61f7e9a5145865951,,,"Fire Hawk: Thexder II",@,,"(Disk 1 of 2)",1989,"Game Arts",jp,a,"a 1",,,,,,,,,,
@,,358e69f427390041b5aa28018550a88f996bddb6,,,"MSX-DOS v2.2 Arabic",@,,,1984,Microsoft,us,,[DISK.ROM],,,,,,,,,,
@,,359fd27c19cf179d96ecebaee2056f2c47044624,,,"Ultima IV: Quest of the Avatar",@,,"(Disk 1 of 2)",1987,"Pony Canyon",jp,,,,,,,,,,,,
@,,35c02d8d590d92053f083b0c0c897277a5375af6,,,"Deep Forest",@,,,1987,Xain,jp,,,,,,,,,,,,
@,,35c48ad56032de0c2850ed9620487c869bec4945,,,"Megaz Monkey Do",@,,,1989,Compile,jp,a,"a 1",,,,,,,,,,
@,,35caa8d23a855c9d2cbaf1d2b5e9a9bd3c90ce09,,,"Sunrise Special Disk: Issue 02",@,,,19xx,Sunrise,nl,,,,,,,,,,,,
@,,35dcb8d59bdf124618bc8d96e98824a6f4d6b4b7,,,"Valis: The Fantasm Soldier II",@,,"(Disk 4 of 4)",1989,"Telenet Japan",jp,a,"a 1",,,,,,,,,,
@,,35edddc7102b44476f4e25b58566b0ab09795dac,,,"Superstars of Wrestling",@,,,1992,Enigma-Soft,@,,,,,,,,,,,,
@,,35fbd740a6f3e33b180d2dd12d17c4d3066bc752,,,"Hydlide III: The Space Memories",@,,,1987,"T&E Soft",jp,,,,,,,,,,,,
@,,3603f5a993e13a0f51669358b24ef5bb2848765a,,,"Space Force",@,,,19xx,@,@,a,"a 1",,,,,,,,,,
@,,362024e729833823416bbf970463730b68f9a311,,,"Master of Monsters",@,,"(Disk 1 of 2)",1988,"System Soft",jp,,,,,,,,,,,,
@,,364347b939d9480eda279f4d63ed5bdd8ac7b8c7,,,"Cat 'n' Mouse",@,,"Demo 1",2002,Imanok,@,,,,,,,,,,,,
@,,365355f6f25a40d106b0e8787451967804e36e40,,,"Aleste 2",@,,"(Disk 2 of 3)",1989,Compile,jp,,,,,,,,,,,,
@,,3657faa17f2e43f84aa2028d58097f62adffa1b5,,,Aerobic,@,,,1986,Philips,es,a,"a 1",,,,,"Joan Angel",,,,,
@,,3675051ac2fbb0c06dd4325f7adb4b85c51cbfb3,,,"Gaudi: The Wind of Barcelona",@,,"(Disk 1 of 4)",1992,Wolfteam,jp,,,,,,,,,,,,
@,,367788be0e70ba13d958eba3524148abeecb4393,,,"The 4th Unit",@,"4th Unit, The",,1988,"Data West",jp,,,,,,,,,,,,
@,,368d379bc48b4a78fe6fa0e407349d577ab79123,,,"CAL 2",@,,"(Disk 1 of 5)",1992,"Birdy Soft",jp,b,"b 1",,,,,,,,,,
@,,36a1190791f8ea300838ef82eafc52f9134bba45,,,RADX-8,@,,,1988,Philips,@,a,"a 3",,,,,,,,,,
@,,36bb19ff337db3511e11248f5cd7a9c63626e664,,,"Heroes of the Lance",@,,,1991,"Pony Canyon",jp,,,,,,,,,,,,
@,,36c1d5105d13e85ce911b22e86fdc87ebd758335,,,"Scramble Formation",@,,,1987,TAITO,jp,,,,,,,,,,,,
@,,36ea3cbef4feef663bf4ec34d1ab5a7306412f46,,,"Penguin Kun Wars 2",@,,,1988,ASCII,jp,a,"a 2",,,,,,,,,,
@,,37012caac70e586bcb6563998a882325cd5ff43a,,,"Xevious: Fardraut Saga",@,,,1988,Namcot,jp,a,"a 1",,,,,,,,,,
@,,3702e6426e253fbe9fdb5e6ea35ca752079e23a4,,,Arc,@,,"Demo 1",1990,Parallax,nl,,,,,,,,,,,,
@,,37252c9eefd26d6cf54d0e9ce3f28a236428d4a1,,,"Yuurei Kun. Mr Ghost",@,,,1989,"System Sacom",jp,a,"a 1",,,,,,,,,,
@,,372b810fc5cef646471c2fc3a7d1a9be446e09d5,,,Shanghai,@,,,1987,"System Soft",jp,,,,,,,,,,,,
@,,373b20f7e5076485d2a57d62fb4da9400f8d0358,,,"Starship Rendezvous",@,,"(Disk 2 of 2)",1988,Scaptrust,jp,a,"a 3",,,,,,,,,,
@,,373efff8173d712f7dd56d6bd01144c2b0f9f2c4,,,"Crimson II",@,,"(Disk 2 of 2)",1989,XtalSoft,jp,a,"a 2",,,,,,,,,,
@,,375d4867494b1be17c4bc15a86c36dc973113327,,,"Not Again!",@,,,1994,"Flying Bytes",nl,,,,,,,,,,,,
@,,378ce3a4db633125800cc1adfb3e3073fa8bba59,,,"Little Vampire",@,,"(Disk 2 of 3)",1988,"Champion Soft",jp,,,,,,,,,,,,
@,,3797903f022f645a5b9a282722ba5ebdb64f5fe6,,,"Sugo Hachi",@,,,1989,"MSX Magazine",jp,,,,,,,,,,,,
@,,3798e2092d679ca49154da32d1c3cc49e565b2ad,,,"World Golf",@,,,1986,Enix,jp,a,"a 3",,,,,,,,,,
